序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
447,2881,美格智能,51.36,13.25%,45.08%,-2.30亿
448,688655,迅捷兴,19.59,13.24%,20.01%,648.32万
449,688011,新光光电,68.92,13.24%,32.21%,-1461.46万
450,300299,富春股份,8.38,13.24%,63.44%,2.30亿
451,688084,晶品特装,96.01,13.23%,17.72%,137.13万
452,600135,乐凯胶片,11.9,13.23%,71.84%,-1.94亿
453,300562,乐心医疗,16.0,13.23%,52.56%,1.46亿
454,600268,国电南自,12.36,13.19%,25.13%,-4534.75万
455,600549,厦门钨业,49.03,13.18%,19.76%,2.19亿
456,301280,珠城科技,58.39,13.16%,61.78%,6021.81万
457,688621,阳光诺和,75.7,13.15%,22.74%,2.95亿
458,301105,鸿铭股份,53.09,13.13%,31.61%,-2922.72万
459,300520,科大国创,43.93,13.13%,103.89%,-1.89亿
460,2927,泰永长征,23.1,13.12%,61.50%,-9320.97万
461,688719,爱科赛博,50.74,13.11%,41.05%,3372.28万
462,688083,中望软件,79.0,13.10%,14.29%,1.13亿
463,600962,国投中鲁,23.91,13.10%,24.48%,637.20万
464,301520,万邦医药,46.21,13.09%,38.67%,1073.63万
465,300210,森远股份,10.12,13.07%,23.33%,9045.06万
466,2446,盛路通信,12.13,13.05%,100.15%,-2.54亿
467,300036,超图软件,21.25,13.03%,54.91%,5.27亿
468,2230,科大讯飞,60.89,12.99%,33.16%,42.92亿
469,688111,金山办公,371.79,12.98%,11.97%,10.18亿
470,300642,透景生命,21.94,12.98%,45.22%,-3618.37万
471,688131,皓元医药,84.61,12.96%,10.56%,2709.92万
472,300937,药易购,40.41,12.94%,96.96%,-5381.04万
473,301368,丰立智能,69.9,12.91%,97.27%,4987.79万
474,600547,山东黄金,46.27,12.91%,7.03%,7.36亿
475,2490,山东墨龙,8.22,12.91%,85.77%,-1.51亿
476,2279,久其软件,9.36,12.91%,94.61%,-1.64亿
477,657,中钨高新,33.55,12.89%,31.72%,1011.10万
478,2649,博彦科技,15.08,12.87%,40.68%,4.00亿
479,301348,蓝箭电子,24.06,12.85%,60.79%,3573.10万
480,603189,网达软件,22.23,12.84%,26.38%,1.73亿
481,300703,创源股份,28.1,12.81%,43.13%,-4942.95万
482,300406,九强生物,15.23,12.81%,15.43%,1.35亿
483,301305,朗坤科技,25.91,12.80%,49.66%,4491.46万
484,601811,新华文轩,15.44,12.78%,5.80%,1.02亿
485,2929,润建股份,46.06,12.78%,67.44%,-2.49亿
486,688160,步科股份,162.5,12.77%,28.60%,4912.44万
487,603282,亚光股份,22.88,12.76%,20.82%,-2021.43万
488,1225,和泰机电,78.01,12.76%,58.62%,-5002.60万
489,688401,路维光电,57.26,12.74%,22.33%,1.00亿
490,301127,武汉天源,17.5,12.69%,29.05%,1.14亿
491,300648,星云股份,59.75,12.63%,42.59%,3.47亿
492,300045,华力创通,34.25,12.63%,132.04%,5451.50万
493,600215,派斯林,7.95,12.61%,53.73%,-4.16亿
494,300101,振芯科技,31.16,12.61%,53.45%,3.53亿
495,605298,必得科技,44.22,12.58%,12.66%,-7909.94万
496,301052,果麦文化,44.21,12.55%,90.07%,-3528.44万
497,2542,中化岩土,3.86,12.54%,33.39%,-1.34亿
498,603061,金海通,191.12,12.50%,49.17%,1.48亿
499,300747,锐科激光,33.7,12.48%,53.55%,2.67亿
500,688669,聚石化学,26.34,12.42%,18.57%,4585.80万
501,603602,纵横通信,16.54,12.36%,38.42%,3070.05万
502,688019,安集科技,263.08,12.32%,18.34%,5.38亿
503,300456,赛微电子,59.69,12.26%,70.01%,-4.46亿
504,300757,罗博特科,282.46,12.24%,33.79%,2.94亿
505,300992,泰福泵业,30.38,12.23%,33.34%,3815.12万
506,601595,上海电影,31.87,12.22%,17.58%,3.85亿
507,603272,联翔股份,21.59,12.21%,23.49%,1041.93万
508,600748,上实发展,6.34,12.21%,17.86%,1564.97万
509,601698,中国卫通,48.49,12.17%,32.26%,28.29亿
510,301299,卓创资讯,62.36,12.14%,26.06%,8746.07万
511,603916,苏博特,11.02,12.11%,43.23%,3605.98万
512,300363,博腾股份,27.41,12.11%,16.23%,1.49亿
513,300221,银禧科技,11.41,12.08%,74.20%,-2398.73万
514,300892,品渥食品,35.12,12.03%,43.54%,1.18亿
515,300948,冠中生态,25.62,12.02%,48.83%,-4387.33万
516,2025,航天电器,63.67,12.00%,71.65%,-1.57亿
517,688600,皖仪科技,28.72,11.97%,14.00%,2013.18万
518,301611,珂玛科技,111.72,11.93%,75.50%,4.74亿
519,2716,湖南白银,9.02,11.91%,70.28%,2744.74万
520,603655,朗博科技,43.24,11.90%,22.05%,-3694.73万
521,600718,东软集团,11.75,11.90%,30.18%,3.99亿
522,688559,海目星,60.4,11.85%,31.77%,8970.84万
523,301388,欣灵电气,34.57,11.84%,57.76%,1054.78万
524,688658,悦康药业,30.03,11.84%,18.73%,-3492.94万
525,300533,冰川网络,40.12,11.79%,53.53%,2.18亿
526,300359,全通教育,6.08,11.76%,22.02%,7143.86万
527,2098,浔兴股份,11.03,11.75%,40.83%,3636.36万
528,301302,华如科技,26.13,11.71%,32.49%,1.16亿
529,600800,渤海化学,3.91,11.71%,26.15%,-1.89亿
530,2565,顺灏股份,20.6,11.71%,137.11%,22.65亿
531,688023,安恒信息,59.6,11.69%,29.12%,1.83亿
532,688507,索辰科技,123.0,11.66%,54.95%,882.20万
533,603966,法兰泰克,13.61,11.65%,21.70%,1886.98万
534,300002,神州泰岳,13.15,11.63%,38.36%,9.32亿
535,603150,万朗磁塑,44.0,11.62%,23.76%,4587.00万
536,803,山高环能,8.74,11.62%,38.05%,-1.72亿
537,300559,佳发教育,14.42,11.61%,27.97%,6369.18万
538,300153,科泰电源,33.93,11.61%,71.01%,2.38亿
539,603079,圣达生物,20.03,11.59%,15.36%,3573.50万
540,600662,外服控股,5.68,11.59%,4.03%,-5419.13万
541,603037,凯众股份,16.09,11.58%,67.39%,-5261.22万
542,300882,万胜智能,21.77,11.53%,16.35%,-1347.43万
543,301668,昊创瑞通,55.48,11.52%,65.42%,-405.54万
544,301066,万事利,22.69,11.50%,58.89%,-6782.17万
545,607,华媒控股,4.76,11.48%,28.04%,1.03亿
546,600973,宝胜股份,8.19,11.43%,85.82%,-9.21亿
547,156,华数传媒,8.68,11.42%,10.25%,1.94亿
548,301293,三博脑科,94.63,11.41%,166.44%,3.40亿
549,301097,天益医疗,58.5,11.41%,26.38%,-2029.19万
550,688682,霍莱沃,62.26,11.38%,33.84%,-7805.66万
551,2264,新华都,9.99,11.37%,85.71%,1.61亿
552,600170,上海建工,3.04,11.36%,19.19%,-1.12亿
553,600307,酒钢宏兴,1.87,11.31%,11.09%,1.32亿
554,688592,司南导航,48.31,11.31%,88.96%,1151.89万
555,601949,中国出版,7.3,11.28%,8.62%,3644.95万
556,628,高新发展,50.55,11.22%,42.67%,-3.23亿
557,301046,能辉科技,27.38,11.17%,43.08%,-2121.21万
558,2324,普利特,21.51,11.16%,78.16%,-1.96亿
559,688443,智翔金泰,31.43,11.14%,26.60%,2401.74万
560,300409,道氏技术,34.35,11.13%,141.21%,-1.14亿
561,688455,科捷智能,22.19,11.12%,13.22%,-3675.41万
562,2298,中电鑫龙,12.2,11.11%,63.85%,-100.65万
563,2172,澳洋健康,4.6,11.11%,18.84%,-3875.50万
564,2291,遥望科技,7.41,11.09%,62.75%,1.47亿
565,300638,广和通,33.12,11.07%,68.69%,5.82亿
566,688257,新锐股份,41.36,11.06%,18.73%,1.16亿
567,2755,奥赛康,18.93,11.03%,12.61%,7282.49万
568,601900,南方传媒,15.31,11.02%,17.46%,1.17亿
569,2878,元隆雅图,20.86,11.02%,59.91%,2.24亿
570,603630,拉芳家化,22.58,11.01%,14.53%,3420.40万
571,605003,众望布艺,33.7,11.00%,22.46%,-5105.45万
572,688327,云从科技,16.79,10.97%,36.08%,3.26亿
573,600452,涪陵电力,10.63,10.96%,16.05%,2.06亿
574,300285,国瓷材料,32.59,10.96%,38.81%,-9144.98万
575,859,国风新材,12.55,10.96%,116.64%,-18.58亿
576,300206,理邦仪器,15.13,10.92%,28.21%,3294.24万
577,603179,新泉股份,83.6,10.88%,21.13%,-3.08亿
578,2422,科伦药业,33.93,10.88%,8.32%,1.58亿
579,1326,联域股份,51.44,10.86%,44.99%,-1131.18万
580,688485,九州一轨,19.2,10.85%,19.31%,2177.54万
581,2296,辉煌科技,12.5,10.82%,79.58%,-1.80亿
582,301558,三态股份,9.24,10.79%,50.25%,9625.69万
583,688058,宝兰德,30.9,10.79%,17.09%,82.80万
584,603808,歌力思,9.46,10.77%,12.79%,639.29万
585,688805,健信超导,47.95,10.76%,127.68%,-6826.13万
586,300413,芒果超媒,28.1,10.76%,24.08%,2.16亿
587,688139,海尔生物,35.87,10.74%,7.41%,7721.66万
588,2853,皮阿诺,22.68,10.74%,60.87%,-9982.47万
589,1233,海安集团,67.8,10.73%,102.21%,1.77亿
590,600850,电科数字,32.91,10.73%,30.22%,2.20亿
591,2864,盘龙药业,35.1,10.73%,72.21%,-7092.01万
592,301313,凡拓数创,30.48,10.72%,43.38%,3850.82万
593,688698,伟创电气,106.03,10.68%,18.81%,4488.56万
594,917,电广传媒,12.64,10.68%,76.57%,-1.89亿
595,301185,鸥玛软件,21.36,10.67%,31.94%,9862.77万
596,601226,华电科工,9.02,10.67%,20.41%,-9108.43万
597,300540,蜀道装备,22.3,10.67%,35.04%,4881.51万
598,603358,华达科技,55.6,10.65%,9.11%,-2112.67万
599,688316,青云科技,69.31,10.63%,40.49%,1.13亿
600,2857,三晖电气,22.69,10.63%,30.41%,4066.61万
601,300599,雄塑科技,10.0,10.62%,55.95%,3156.14万
602,603402,陕西旅游,146.0,10.61%,263.08%,4467.72万
603,300909,汇创达,52.05,10.60%,32.84%,-2318.31万
604,688717,艾罗能源,73.9,10.55%,31.33%,1.53亿
605,600152,维科技术,8.07,10.55%,35.52%,-1437.30万
606,300298,三诺生物,19.59,10.55%,22.84%,1.46亿
607,688238,和元生物,7.76,10.54%,14.85%,4310.23万
608,2799,环球印务,9.68,10.50%,27.05%,3354.09万
609,300448,浩云科技,8.98,10.46%,40.49%,2622.00万
610,533,顺钠股份,9.45,10.40%,71.17%,3449.37万
611,688552,航天南湖,42.31,10.38%,108.81%,428.09万
612,300201,海伦哲,7.46,10.36%,37.06%,2.10亿
613,301279,金道科技,35.52,10.34%,22.48%,594.56万
614,301030,仕净科技,13.55,10.34%,23.72%,-38.72万
615,600868,梅雁吉祥,3.85,10.32%,34.56%,6274.96万
616,301522,上大股份,43.28,10.32%,63.95%,-1.93亿
617,301025,读客文化,11.02,10.31%,29.73%,4671.06万
618,300604,长川科技,122.81,10.31%,43.18%,3.37亿
619,300226,上海钢联,28.51,10.29%,34.88%,2.99亿
620,300616,尚品宅配,15.24,10.27%,17.51%,3010.24万
621,301301,川宁生物,12.04,10.26%,29.66%,2.49亿
622,600577,精达股份,14.62,10.26%,41.61%,406.50万
623,688691,灿芯股份,120.29,10.25%,67.55%,1.97亿
624,603708,家家悦,13.14,10.23%,18.15%,2322.28万
625,688579,山大地纬,12.19,10.22%,12.62%,6350.79万
626,1260,坤泰股份,22.02,10.21%,47.62%,-3418.27万
627,300998,宁波方正,24.08,10.21%,18.07%,3853.81万
628,688690,纳微科技,29.28,10.16%,7.39%,4750.39万
629,603729,龙韵股份,17.71,10.14%,28.17%,1090.22万
630,688372,伟测科技,121.87,10.11%,20.57%,7656.78万
631,301380,挖金客,41.75,10.10%,71.00%,-3663.22万
632,2088,鲁阳节能,11.67,10.09%,13.74%,-1.30亿
633,2380,科远智慧,30.87,10.05%,46.06%,9195.61万
634,688132,邦彦技术,20.61,10.04%,14.69%,3827.62万
635,42,中洲控股,8.56,10.03%,7.05%,102.14万
636,2683,广东宏大,50.61,10.00%,17.23%,5.43亿
637,300820,英杰电气,54.48,9.99%,37.38%,9834.81万
638,603881,数据港,35.02,9.99%,47.40%,7.25亿
639,300860,锋尚文化,30.19,9.98%,38.35%,5472.40万
640,688080,映翰通,57.61,9.98%,31.94%,1529.57万
641,300234,开尔新材,5.95,9.98%,38.99%,7132.99万
642,600666,奥瑞德,3.75,9.97%,30.10%,1.31亿
643,600751,海航科技,4.19,9.97%,14.93%,1.53亿
644,300081,恒信东方,5.97,9.94%,43.37%,7117.99万
645,2277,友阿股份,7.85,9.94%,36.84%,-2.10亿
646,2523,天桥起重,4.76,9.93%,32.30%,-1.44亿
647,300467,迅游科技,33.56,9.92%,52.87%,-6182.77万
648,688516,奥特维,58.86,9.90%,28.99%,2.00亿
649,2858,力盛体育,17.1,9.90%,38.62%,3110.74万
650,688599,天合光能,19.22,9.89%,17.43%,-6186.43万
651,600468,百利电气,7.89,9.89%,69.49%,-1.41亿
652,301056,森赫股份,16.35,9.88%,25.68%,3173.40万
653,739,普洛药业,17.79,9.88%,6.41%,-1.28亿
654,605168,三人行,44.3,9.87%,36.97%,-2.41亿
655,688311,盟升电子,53.08,9.85%,54.81%,1.31亿
656,300608,思特奇,12.5,9.84%,25.49%,5111.81万
657,605056,咸亨国际,18.44,9.83%,8.05%,2887.15万
658,600825,新华传媒,6.93,9.83%,20.01%,1.16亿
659,300235,方直科技,17.57,9.81%,55.35%,1.88亿
660,300817,双飞集团,22.99,9.79%,41.67%,-155.40万
661,600584,长电科技,42.2,9.78%,31.64%,4.43亿
662,301019,宁波色母,25.65,9.76%,28.60%,-1135.48万
663,601228,广州港,3.6,9.76%,4.56%,1.40亿
664,605123,派克新材,113.76,9.75%,52.30%,2.08亿
665,688382,益方生物,32.78,9.74%,18.11%,1.73亿
666,301141,中科磁业,59.89,9.73%,106.76%,-8148.32万
667,300868,杰美特,34.95,9.73%,22.65%,4456.14万
668,688378,奥来德,31.43,9.70%,18.43%,1.20亿
669,688727,恒坤新材,56.73,9.69%,169.34%,-4.30亿
670,603926,铁流股份,18.67,9.69%,20.09%,4304.20万
671,300287,飞利信,5.57,9.65%,37.07%,9924.24万
672,300740,水羊股份,26.09,9.62%,29.57%,3336.76万
673,605488,福莱新材,37.2,9.61%,22.30%,1.99亿
674,301291,明阳电气,47.61,9.60%,29.59%,3570.12万
675,603031,安孚科技,49.64,9.60%,37.28%,-8029.69万
676,2848,*ST高斯,10.85,9.60%,42.45%,-7321.04万
677,2378,章源钨业,16.44,9.60%,40.42%,-8245.69万
678,2821,凯莱英,105.87,9.58%,12.04%,1.50亿
679,2243,力合科创,11.9,9.58%,26.27%,3482.55万
680,2624,完美世界,18.32,9.57%,15.15%,6.28亿
681,2882,金龙羽,37.12,9.56%,46.98%,5184.99万
682,2995,天地在线,19.29,9.54%,41.21%,1.20亿
683,2103,广博股份,10.1,9.54%,51.83%,3951.87万
684,2151,北斗星通,60.21,9.53%,129.77%,17.34亿
685,603169,兰石重装,12.09,9.51%,55.07%,-1.24亿
686,688073,毕得医药,72.93,9.50%,20.09%,4344.97万
687,301509,金凯生科,37.95,9.49%,37.44%,5178.80万
688,688192,迪哲医药,67.97,9.49%,4.65%,9179.91万
689,901,航天科技,31.5,9.49%,88.10%,9.34亿
690,301609,山大电力,46.41,9.48%,43.42%,1098.38万
691,301092,争光股份,39.09,9.47%,43.53%,6911.17万
692,600105,永鼎股份,28.66,9.47%,86.66%,2.95亿
693,603499,翔港科技,22.34,9.46%,15.35%,2614.07万
694,2620,ST瑞和,6.02,9.45%,10.48%,-3348.11万
695,603275,众辰科技,50.54,9.44%,64.71%,-7575.62万
696,301088,戎美股份,18.22,9.43%,17.41%,-14.34万
697,301618,长联科技,53.95,9.43%,22.02%,-417.23万
698,2798,帝欧水华,6.38,9.43%,13.26%,2533.86万
699,2625,光启技术,54.2,9.41%,14.34%,1.48亿
700,300212,易华录,20.74,9.39%,25.80%,2.51亿
701,300806,斯迪克,34.05,9.38%,37.87%,8497.20万
702,600410,华胜天成,20.18,9.38%,119.84%,7.63亿
703,600088,中视传媒,17.95,9.38%,15.57%,1.19亿
704,688046,药康生物,17.98,9.37%,5.88%,-412.31万
705,2099,海翔药业,7.12,9.37%,16.60%,1635.00万
706,301281,科源制药,31.31,9.36%,20.12%,850.11万
707,300911,亿田智能,37.31,9.35%,14.93%,2284.70万
708,300017,网宿科技,11.69,9.35%,28.59%,5.54亿
709,300166,东方国信,11.47,9.34%,35.08%,3.04亿
710,2912,中新赛克,33.59,9.34%,22.91%,1.05亿
711,2292,奥飞娱乐,10.3,9.34%,42.25%,3.43亿
712,301551,无线传媒,35.84,9.33%,36.92%,5867.53万
713,1300,三柏硕,17.74,9.30%,11.50%,-338.45万
714,603112,华翔股份,18.92,9.30%,14.21%,1.29亿
715,301518,长华化学,39.55,9.28%,54.21%,-5087.53万
716,301602,超研股份,25.0,9.27%,44.28%,-730.90万
717,688321,微芯生物,34.07,9.27%,22.11%,-4860.90万
718,600773,西藏城投,14.38,9.27%,16.37%,-5870.27万
719,603261,*ST立航,27.77,9.24%,13.56%,-3247.04万
720,601608,中信重工,7.33,9.24%,18.63%,-4.60亿
721,300788,中信出版,30.73,9.24%,15.10%,1.83亿
722,300528,幸福蓝海,22.6,9.23%,35.32%,2385.54万
723,600435,北方导航,19.68,9.21%,70.20%,9.70亿
724,2735,王子新材,20.93,9.18%,200.71%,-7.81亿
725,301361,众智科技,36.65,9.17%,74.87%,-585.89万
726,603929,亚翔集成,126.16,9.17%,19.91%,2815.58万
727,300016,北陆药业,10.0,9.17%,47.90%,-4390.09万
728,2270,华明装备,28.28,9.15%,7.39%,-6437.03万
729,688403,汇成股份,17.99,9.10%,30.03%,2.14亿
730,300508,维宏股份,39.27,9.08%,47.67%,-6745.64万
731,2343,慈文传媒,7.93,9.08%,29.89%,6312.93万
732,612,焦作万方,12.97,9.08%,39.54%,-3835.14万
733,301003,江苏博云,46.93,9.06%,14.67%,-1828.77万
734,300485,赛升药业,12.16,9.06%,24.33%,181.62万
735,688159,有方科技,55.3,9.05%,33.95%,-1.26亿
736,688004,博汇科技,26.08,9.03%,16.28%,670.17万
737,688002,睿创微纳,108.27,9.02%,12.33%,1.15亿
738,2903,宇环数控,25.41,9.01%,46.05%,1.08亿
739,688657,浩辰软件,58.88,9.00%,18.27%,4173.09万
740,688517,金冠电气,17.45,8.99%,19.00%,-98.21万
741,688558,国盛智科,32.15,8.98%,10.75%,10.83万
742,688692,达梦数据,302.0,8.96%,14.27%,4.58亿
743,603028,赛福天,9.61,8.96%,64.50%,-1.70亿
744,2206,海利得,6.69,8.96%,22.65%,1.21亿
745,605177,东亚药业,20.08,8.95%,19.04%,890.21万
746,300155,安居宝,7.06,8.95%,37.94%,2161.71万
747,2698,博实股份,18.02,8.95%,20.09%,9736.61万
748,300423,昇辉科技,9.38,8.94%,72.43%,1166.36万
749,688047,龙芯中科,148.3,8.93%,9.86%,4.24亿
750,2921,联诚精密,18.3,8.93%,40.96%,7624.80万
751,300949,奥雅股份,43.33,8.92%,32.21%,-168.85万
752,603895,天永智能,31.25,8.92%,18.16%,8128.60万
753,300597,吉大通信,10.14,8.92%,26.90%,5009.78万
754,600120,浙江东方,7.21,8.91%,31.10%,1.10亿
755,300020,ST银江,3.91,8.91%,13.07%,1871.89万
756,2410,广联达,14.05,8.91%,18.04%,3.86亿
757,300018,中元股份,12.62,8.89%,42.69%,-3167.19万
758,600497,驰宏锌锗,8.49,8.85%,22.56%,-1898.24万
759,603530,神马电力,45.08,8.84%,11.10%,-1999.47万
760,300264,佳创视讯,7.63,8.84%,68.38%,-201.27万
761,2419,天虹股份,6.03,8.84%,29.57%,1.48亿
762,301381,赛维时代,22.94,8.82%,18.96%,5251.73万
763,300245,天玑科技,13.69,8.82%,25.58%,-98.80万
764,600729,重庆百货,28.8,8.80%,40.33%,3.95亿
765,603127,昭衍新药,41.83,8.79%,22.72%,9485.97万
766,300236,上海新阳,77.17,8.78%,53.45%,2.58亿
767,300232,洲明科技,7.94,8.77%,25.49%,1.35亿
768,688522,纳睿雷达,43.99,8.75%,57.23%,1401.70万
769,688737,中自科技,24.54,8.73%,15.29%,3767.64万
770,300605,恒锋信息,17.43,8.73%,53.57%,6968.36万
771,300123,亚光科技,9.09,8.73%,103.16%,-1.66亿
772,2552,宝鼎科技,18.44,8.73%,16.40%,-673.57万
773,2171,楚江新材,14.33,8.73%,59.87%,-6221.30万
774,688068,热景生物,187.55,8.72%,13.29%,1.07亿
775,2627,三峡旅游,7.73,8.72%,19.84%,-3553.00万
776,300685,艾德生物,22.82,8.72%,13.21%,8083.58万
777,600037,歌华有线,8.11,8.71%,11.82%,2.00亿
778,300420,五洋自控,4.37,8.71%,28.30%,1.05亿
779,688197,首药控股,39.7,8.68%,11.74%,2841.06万
780,688237,超卓航科,53.97,8.68%,20.11%,-5323.13万
781,603259,药明康德,104.6,8.68%,11.43%,10.03亿
782,300263,隆华科技,9.77,8.68%,43.73%,3147.28万
783,688686,奥普特,136.91,8.67%,6.43%,169.01万
784,600403,大有能源,7.77,8.67%,23.53%,-1.26亿
785,605178,时空科技,60.7,8.66%,56.83%,-2.14亿
786,300933,中辰股份,9.16,8.66%,29.26%,2625.19万
787,601100,恒立液压,120.29,8.66%,5.49%,-1.50亿
788,875,吉电股份,6.15,8.66%,11.94%,2.88亿
789,300358,楚天科技,11.31,8.65%,32.37%,413.15万
790,2697,红旗连锁,6.54,8.64%,54.09%,2.54亿
791,603678,火炬电子,39.52,8.63%,38.30%,1.46亿
792,2803,吉宏股份,18.75,8.63%,31.69%,1.17亿
793,301584,建发致新,32.75,8.62%,69.32%,6183.40万
794,301275,汉朔科技,59.71,8.62%,74.11%,2902.28万
795,300505,川金诺,25.97,8.62%,99.55%,-2.67亿
796,935,四川双马,27.85,8.62%,7.60%,-6023.45万
797,2599,盛通股份,9.08,8.61%,49.20%,1.56亿
798,603608,天创时尚,10.36,8.60%,61.91%,-5128.42万
799,659,珠海中富,4.42,8.60%,31.45%,-3513.50万
800,301588,美新科技,19.85,8.59%,19.09%,2311.98万
801,688479,友车科技,20.85,8.59%,14.12%,2126.83万
802,301571,国科天成,61.68,8.59%,32.09%,3832.99万
803,603281,江瀚新材,30.46,8.59%,8.89%,3461.68万
804,600345,长江通信,37.78,8.59%,81.23%,1.21亿
805,301591,肯特股份,44.29,8.58%,61.09%,3186.23万
806,300970,华绿生物,21.65,8.58%,41.85%,648.78万
807,603067,振华股份,37.46,8.58%,27.63%,-6.35亿
808,300758,七彩化学,14.04,8.58%,23.62%,4940.12万
809,688171,纬德信息,51.75,8.56%,16.31%,7560.76万
810,605136,丽人丽妆,12.05,8.56%,38.18%,6387.11万
811,300047,天源迪科,14.08,8.56%,43.22%,-2097.59万
812,2431,棕榈股份,2.67,8.54%,27.50%,-2.54亿
813,688560,明冠新材,17.3,8.53%,30.22%,643.43万
814,605336,帅丰电器,17.68,8.53%,18.39%,5579.98万
815,890,法尔胜,5.6,8.53%,65.75%,-8299.79万
816,1280,中国铀业,69.21,8.50%,105.01%,1.67亿
817,516,国际医学,5.63,8.48%,39.83%,-2.59亿
818,300074,华平股份,5.12,8.47%,27.20%,-674.51万
819,300009,安科生物,10.88,8.47%,17.60%,8104.50万
820,2366,融发核电,8.45,8.47%,102.49%,-3.48亿
821,300840,酷特智能,21.54,8.46%,108.10%,1.95亿
822,2294,信立泰,54.75,8.44%,4.31%,1.59亿
823,301286,侨源股份,47.41,8.42%,14.45%,1687.64万
824,300366,ST创意,7.47,8.42%,30.85%,-7847.41万
825,301529,福赛科技,125.82,8.40%,39.45%,1.30亿
826,688200,华峰测控,216.1,8.39%,13.61%,2.18亿
827,600316,洪都航空,39.9,8.39%,23.05%,5.53亿
828,605099,共创草坪,39.04,8.38%,2.77%,2113.52万
829,688105,诺唯赞,22.3,8.36%,4.37%,100.77万
830,2290,禾盛新材,53.79,8.36%,12.19%,-6896.51万
831,603341,龙旗科技,51.64,8.35%,56.93%,1.24亿
832,301550,斯菱智驱,180.0,8.34%,39.24%,6.18亿
833,603683,晶华新材,27.55,8.34%,25.59%,9038.67万
834,300427,红相股份,13.13,8.33%,129.15%,-2575.96万
835,668,*ST荣控,11.73,8.31%,18.37%,1045.51万
836,688610,埃科光电,69.56,8.30%,16.93%,-3900.50万
837,603990,麦迪科技,16.57,8.30%,44.14%,9008.80万
838,2028,思源电气,162.33,8.29%,8.35%,-8434.06万
839,2223,鱼跃医疗,42.1,8.28%,10.59%,3.01亿
840,300819,聚杰微纤,36.8,8.27%,55.10%,171.66万
841,600858,银座股份,6.96,8.24%,53.85%,-1.27亿
842,688226,威腾电气,40.88,8.23%,20.56%,4269.43万
843,688217,睿昂基因,31.43,8.23%,13.37%,1218.49万
844,688435,英方软件,53.79,8.23%,66.86%,-3863.71万
845,688330,宏力达,40.1,8.23%,10.78%,2474.68万
846,600959,江苏有线,3.82,8.22%,8.64%,2.72亿
847,688319,欧林生物,29.93,8.21%,10.49%,7531.49万
848,605287,德才股份,30.76,8.20%,20.68%,-96.71万
849,605090,九丰能源,47.88,8.20%,31.74%,1.63亿
850,300094,国联水产,3.96,8.20%,84.31%,9620.78万
851,600696,*ST岩石,3.04,8.19%,9.65%,1221.85万
852,300688,创业黑马,32.66,8.18%,67.57%,1.90亿
853,300142,沃森生物,12.31,8.17%,16.67%,1.82亿
854,688153,唯捷创芯,41.6,8.16%,11.12%,-900.87万
855,603590,康辰药业,43.87,8.16%,23.45%,-1.03亿
856,905,厦门港务,13.93,8.15%,45.72%,-3.01亿
857,603103,横店影视,18.6,8.14%,7.46%,878.06万
858,2871,伟隆股份,19.39,8.14%,18.24%,4624.54万
859,300827,上能电气,42.09,8.14%,58.67%,-4.19亿
860,603829,洛凯股份,24.08,8.13%,35.01%,-3863.28万
