序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
3901,603115,海星股份,20.9,-0.90%,6.58%,567.90万
3902,603815,交建股份,7.72,-0.90%,12.24%,-5500.80万
3903,2689,ST远智,3.3,-0.90%,9.15%,-5928.46万
3904,2338,奥普光电,61.74,-0.90%,24.68%,2.84亿
3905,1269,欧晶科技,24.05,-0.91%,4.51%,-1764.52万
3906,605008,长鸿高科,14.11,-0.91%,3.00%,-2533.86万
3907,605378,野马电池,22.87,-0.91%,6.24%,-2843.25万
3908,2998,优彩资源,7.64,-0.91%,7.59%,-1373.79万
3909,603517,ST绝味,13.05,-0.91%,3.75%,-3231.66万
3910,600710,苏美达,10.84,-0.91%,3.78%,-6960.68万
3911,600279,重庆港,5.45,-0.91%,4.13%,-3004.00万
3912,600009,上海机场,32.53,-0.91%,2.26%,-2.33亿
3913,300573,兴齐眼药,74.8,-0.91%,17.32%,-2347.59万
3914,877,天山股份,5.44,-0.91%,0.93%,-6029.27万
3915,605388,均瑶健康,7.51,-0.92%,7.31%,-3947.97万
3916,688010,福光股份,33.52,-0.92%,24.18%,-1848.51万
3917,2778,中晟高科,21.59,-0.92%,9.09%,-2612.09万
3918,688305,科德数控,65.3,-0.93%,10.07%,6112.55万
3919,688302,海创药业,52.3,-0.93%,8.56%,1320.14万
3920,603983,丸美生物,34.06,-0.93%,2.00%,-544.93万
3921,600082,海泰发展,4.25,-0.93%,8.51%,-1237.18万
3922,2679,福建金森,11.76,-0.93%,9.43%,-973.16万
3923,2586,ST围海,4.26,-0.93%,3.00%,-3620.32万
3924,301633,港迪技术,70.92,-0.94%,6.68%,-1854.90万
3925,605358,立昂微,41.12,-0.94%,25.47%,-3.53亿
3926,2057,中钢天源,10.5,-0.94%,9.03%,-8310.31万
3927,688458,美芯晟,40.76,-0.95%,9.14%,-261.67万
3928,2529,*ST海源,7.31,-0.95%,9.72%,-1415.57万
3929,603421,鼎信通讯,7.23,-0.96%,9.35%,-3445.47万
3930,601969,海南矿业,11.37,-0.96%,8.29%,-4082.67万
3931,2617,露笑科技,8.27,-0.96%,16.99%,-3.28亿
3932,2096,易普力,13.36,-0.96%,3.70%,-2376.18万
3933,1217,华尔泰,13.23,-0.97%,13.64%,-6957.26万
3934,600792,云煤能源,4.07,-0.97%,7.86%,-4566.57万
3935,922,佳电股份,14.36,-0.97%,11.37%,-1409.97万
3936,603876,鼎胜新材,16.12,-0.98%,14.82%,1.71亿
3937,603607,京华激光,27.16,-0.98%,13.22%,10.11万
3938,300203,聚光科技,16.25,-0.98%,8.28%,-3249.43万
3939,1696,宗申动力,22.19,-0.98%,12.33%,-1.39亿
3940,598,兴蓉环境,7.09,-0.98%,2.50%,-9932.39万
3941,688671,碧兴物联,24.97,-0.99%,14.55%,1753.55万
3942,600212,绿能慧充,8.0,-0.99%,11.95%,-4595.24万
3943,300099,尤洛卡,8.0,-0.99%,22.56%,-3392.42万
3944,601366,利群股份,4.96,-1.00%,18.69%,-5261.41万
3945,600743,华远控股,1.99,-1.00%,4.82%,-7458.69万
3946,300048,合康新能,6.93,-1.00%,28.52%,-2.84亿
3947,422,湖北宜化,14.79,-1.00%,12.98%,-1.60亿
3948,301297,富乐德,38.41,-1.01%,6.84%,-313.56万
3949,600782,新钢股份,3.91,-1.01%,7.21%,-7021.98万
3950,300343,ST联创,5.9,-1.01%,5.65%,-7180.18万
3951,2329,皇氏集团,3.94,-1.01%,24.57%,-1.12亿
3952,786,北新建材,25.6,-1.01%,2.76%,-2.89亿
3953,688370,丛麟科技,27.04,-1.02%,11.20%,-1893.28万
3954,605589,圣泉集团,29.22,-1.02%,8.01%,-2.30亿
3955,2761,浙江建投,8.77,-1.02%,4.15%,-3642.92万
3956,2377,国创高新,2.9,-1.02%,6.34%,-383.23万
3957,2314,南山控股,2.91,-1.02%,8.93%,-3147.80万
3958,601500,通用股份,4.84,-1.02%,6.83%,-7550.82万
3959,723,美锦能源,4.86,-1.02%,6.34%,-1.71亿
3960,31,大悦城,2.9,-1.02%,1.71%,-4291.15万
3961,605133,嵘泰股份,34.46,-1.03%,11.08%,-2096.71万
3962,600395,盘江股份,4.82,-1.03%,3.02%,-860.90万
3963,688059,华锐精密,81.46,-1.04%,10.75%,-7261.70万
3964,603713,密尔克卫,59.21,-1.04%,3.48%,-1757.29万
3965,2827,高争民爆,38.05,-1.04%,6.80%,-7542.05万
3966,301010,晶雪节能,21.73,-1.05%,13.53%,115.58万
3967,2475,立讯精密,54.58,-1.05%,6.55%,-18.79亿
3968,928,中钢国际,6.61,-1.05%,6.55%,-2304.41万
3969,45,深纺织A,12.22,-1.05%,6.31%,-1714.99万
3970,688295,中复神鹰,32.73,-1.06%,5.59%,6427.47万
3971,603093,南华期货,19.54,-1.06%,4.33%,-3087.27万
3972,603313,梦百合,9.35,-1.06%,7.63%,-2625.88万
3973,600540,新赛股份,4.65,-1.06%,6.40%,-2885.56万
3974,600326,西藏天路,11.16,-1.06%,10.87%,-1.80亿
3975,300790,宇瞳光学,30.67,-1.06%,16.13%,301.28万
3976,300073,当升科技,59.52,-1.06%,11.92%,-3.10亿
3977,603381,永臻股份,20.32,-1.07%,7.17%,-1945.10万
3978,2970,锐明技术,53.7,-1.07%,19.12%,-6037.48万
3979,2218,拓日新能,4.63,-1.07%,31.68%,-2786.56万
3980,685,中山公用,11.98,-1.07%,5.80%,-6021.44万
3981,3032,*ST传智,6.42,-1.08%,5.74%,-1520.34万
3982,603219,富佳股份,17.44,-1.08%,4.18%,-378.82万
3983,603458,勘设股份,11.92,-1.08%,20.61%,784.35万
3984,603161,科华控股,13.73,-1.08%,10.84%,-3321.11万
3985,603050,科林电气,18.3,-1.08%,3.76%,-4797.36万
3986,601608,中信重工,7.33,-1.08%,15.32%,-3.31亿
3987,600163,中闽能源,5.48,-1.08%,5.12%,-7554.43万
3988,600036,招商银行,41.13,-1.08%,1.61%,-40.28亿
3989,9,中国宝安,10.06,-1.08%,5.17%,-1.29亿
3990,2671,龙泉股份,5.44,-1.09%,10.86%,-2260.16万
3991,2281,光迅科技,70.11,-1.09%,19.07%,-4.85亿
3992,603151,邦基科技,18.95,-1.10%,3.89%,-949.91万
3993,688013,天臣医疗,47.74,-1.10%,7.42%,-1485.60万
3994,528,柳工,11.67,-1.10%,6.62%,-1.37亿
3995,2493,荣盛石化,11.57,-1.11%,1.88%,-1.61亿
3996,626,远大控股,8.03,-1.11%,6.03%,-2612.01万
3997,1369,双欣环保,15.02,-1.12%,44.82%,-2.39亿
3998,601888,中国中免,91.91,-1.12%,9.38%,-4.78亿
3999,300715,凯伦股份,11.44,-1.12%,5.30%,1374.86万
4000,300428,立中集团,23.78,-1.12%,11.96%,-8429.79万
4001,301176,逸豪新材,25.33,-1.13%,16.83%,-1896.69万
4002,929,*ST兰黄,9.6,-1.13%,6.97%,-2472.28万
4003,603129,春风动力,266.25,-1.13%,3.33%,-1795.58万
4004,2946,新乳业,18.4,-1.13%,2.19%,-526.32万
4005,2963,豪尔赛,14.81,-1.13%,8.68%,-656.11万
4006,2484,江海股份,29.84,-1.13%,15.85%,5159.87万
4007,300501,海顺新材,15.72,-1.13%,13.72%,-920.05万
4008,688448,磁谷科技,52.25,-1.14%,23.94%,864.11万
4009,601107,四川成渝,6.07,-1.14%,1.22%,538.69万
4010,600375,汉马科技,6.05,-1.14%,9.71%,-9346.72万
4011,688403,汇成股份,17.99,-1.15%,15.87%,-5973.27万
4012,688798,艾为电子,78.26,-1.15%,8.19%,1579.04万
4013,603178,圣龙股份,18.88,-1.15%,7.50%,-1945.90万
4014,600221,海航控股,1.72,-1.15%,3.49%,-4.90亿
4015,300719,安达维尔,18.07,-1.15%,33.23%,3408.65万
4016,2889,东方嘉盛,15.53,-1.15%,7.40%,-5827.18万
4017,301419,阿莱德,34.05,-1.16%,26.33%,-3576.61万
4018,1322,箭牌家居,8.54,-1.16%,2.70%,-2440.92万
4019,2210,飞马国际,3.4,-1.16%,13.51%,-9822.93万
4020,300993,玉马科技,15.2,-1.17%,11.78%,-3679.09万
4021,603920,世运电路,53.41,-1.17%,18.26%,-2.91亿
4022,603590,康辰药业,43.87,-1.17%,14.47%,-1.02亿
4023,601068,中铝国际,5.93,-1.17%,3.72%,-4312.20万
4024,600309,万华化学,78.76,-1.17%,3.40%,-3.00亿
4025,2645,华宏科技,15.24,-1.17%,11.90%,-4119.24万
4026,2244,滨江集团,10.13,-1.17%,3.29%,-6579.30万
4027,301022,海泰科,32.69,-1.18%,16.20%,-2675.22万
4028,603680,今创集团,16.7,-1.18%,4.67%,-8772.56万
4029,600876,凯盛新能,10.01,-1.18%,3.50%,-1474.71万
4030,600681,百川能源,4.18,-1.18%,10.49%,-1.01亿
4031,600606,绿地控股,1.68,-1.18%,2.35%,-6278.09万
4032,600157,永泰能源,1.67,-1.18%,12.34%,-7.00亿
4033,600038,中直股份,37.68,-1.18%,11.52%,1.35亿
4034,631,顺发恒能,3.35,-1.18%,2.68%,-2950.21万
4035,300975,商络电子,13.29,-1.19%,21.82%,-1.03亿
4036,2557,洽洽食品,22.4,-1.19%,4.29%,-1967.65万
4037,2145,钛能化学,4.98,-1.19%,6.61%,-9691.36万
4038,688699,明微电子,46.29,-1.20%,9.67%,1831.36万
4039,603321,梅轮电梯,8.22,-1.20%,6.00%,-380.73万
4040,688352,颀中科技,13.17,-1.20%,11.81%,-1573.56万
4041,2658,雪迪龙,9.09,-1.20%,13.49%,-5025.69万
4042,2211,ST宏达,3.3,-1.20%,4.12%,-978.13万
4043,777,中核科技,28.0,-1.20%,40.94%,-2.02亿
4044,1230,劲旅环境,22.89,-1.21%,18.01%,-728.40万
4045,600603,广汇物流,6.51,-1.21%,3.95%,-3652.38万
4046,688128,中国电研,31.06,-1.21%,3.79%,-2143.71万
4047,603386,骏亚科技,15.5,-1.21%,21.32%,-9309.16万
4048,600897,厦门空港,17.18,-1.21%,6.05%,-5399.47万
4049,600668,尖峰集团,11.41,-1.21%,4.31%,-4929.52万
4050,600576,祥源文旅,6.52,-1.21%,12.78%,-8272.50万
4051,688589,力合微,23.7,-1.21%,11.22%,-2552.24万
4052,415,渤海租赁,4.08,-1.21%,6.41%,1495.84万
4053,688209,英集芯,21.83,-1.22%,8.66%,-3746.31万
4054,600500,中化国际,4.04,-1.22%,2.38%,-4444.67万
4055,688249,晶合集成,36.05,-1.23%,10.12%,720.70万
4056,688032,禾迈股份,102.72,-1.23%,3.25%,-251.95万
4057,603117,万林物流,4.8,-1.23%,4.73%,-1627.57万
4058,915,华特达因,32.93,-1.23%,5.80%,-7965.50万
4059,1298,好上好,30.36,-1.24%,21.05%,-4695.85万
4060,301289,国缆检测,60.35,-1.24%,8.31%,-1105.68万
4061,603629,利通电子,27.93,-1.24%,18.21%,-7412.40万
4062,600239,云南城投,2.38,-1.24%,5.36%,-4209.22万
4063,600096,云天化,34.27,-1.24%,8.34%,-1.71亿
4064,300778,新城市,13.5,-1.24%,7.86%,-78.90万
4065,300189,神农种业,7.16,-1.24%,74.61%,-1.74亿
4066,2539,云图控股,11.98,-1.24%,7.78%,-4789.83万
4067,2483,润邦股份,7.15,-1.24%,5.04%,-1801.63万
4068,2476,宝莫股份,7.19,-1.24%,20.61%,-2688.03万
4069,672,上峰水泥,12.73,-1.24%,9.18%,-7375.92万
4070,2986,宇新股份,11.04,-1.25%,4.47%,-1605.55万
4071,603726,朗迪集团,24.48,-1.25%,18.51%,-8725.98万
4072,600860,京城股份,12.69,-1.25%,8.89%,1187.12万
4073,600740,山西焦化,3.95,-1.25%,3.66%,-4122.52万
4074,2527,新时达,16.64,-1.25%,19.38%,-1.59亿
4075,59,华锦股份,5.52,-1.25%,4.89%,-922.88万
4076,301113,雅艺科技,25.06,-1.26%,8.45%,193.98万
4077,300913,兆龙互连,53.49,-1.26%,14.72%,-6890.25万
4078,504,*ST生物,8.6,-1.26%,3.25%,-1702.37万
4079,603055,台华新材,9.37,-1.26%,2.71%,-4631.32万
4080,600322,津投城开,2.35,-1.26%,5.92%,-1840.79万
4081,902,新洋丰,15.62,-1.26%,3.87%,-755.38万
4082,423,东阿阿胶,49.51,-1.26%,2.83%,-8152.86万
4083,3022,联泓新科,20.19,-1.27%,3.08%,-1643.21万
4084,601038,一拖股份,13.99,-1.27%,4.34%,-2437.86万
4085,300301,ST长方,2.33,-1.27%,4.55%,-1815.52万
4086,2299,圣农发展,16.33,-1.27%,3.24%,-4526.05万
4087,3816,中国广核,3.88,-1.27%,1.21%,-2.07亿
4088,603205,健尔康,28.45,-1.28%,15.17%,-2272.84万
4089,688306,均普智能,11.59,-1.28%,5.53%,-2675.46万
4090,300920,润阳科技,43.49,-1.29%,12.89%,-3065.17万
4091,600298,安琪酵母,44.22,-1.29%,2.34%,-475.24万
4092,300293,蓝英装备,22.18,-1.29%,12.40%,906.82万
4093,2457,青龙管业,11.45,-1.29%,16.23%,-8482.14万
4094,876,新希望,9.15,-1.29%,2.11%,-1.56亿
4095,600262,北方股份,27.41,-1.30%,9.31%,-2889.23万
4096,603863,松炀资源,18.95,-1.30%,12.49%,-4521.98万
4097,301319,唯特偶,54.52,-1.30%,23.10%,-9951.02万
4098,688669,聚石化学,26.34,-1.31%,12.50%,1973.13万
4099,3015,日久光电,15.76,-1.31%,10.52%,-4183.76万
4100,600075,新疆天业,5.29,-1.31%,5.66%,-2631.99万
4101,2632,道明光学,12.78,-1.31%,18.66%,-7227.48万
4102,635,英力特,9.7,-1.32%,13.89%,-2494.55万
4103,603559,ST通脉,6.71,-1.32%,4.62%,-3164.28万
4104,601218,吉鑫科技,5.22,-1.32%,13.07%,-1.19亿
4105,600604,市北高新,5.96,-1.32%,9.72%,-3790.92万
4106,600522,中天科技,17.98,-1.32%,12.41%,-9.61亿
4107,2285,世联行,3.0,-1.32%,16.81%,-7579.70万
4108,1285,瑞立科密,59.97,-1.33%,39.93%,-9739.42万
4109,688700,东威科技,37.04,-1.33%,8.05%,282.26万
4110,2578,闽发铝业,4.45,-1.33%,20.64%,-7237.16万
4111,301002,崧盛股份,38.45,-1.33%,42.98%,6265.54万
4112,603124,江南新材,85.6,-1.34%,28.55%,-4979.56万
4113,603656,泰禾智能,22.88,-1.34%,5.49%,-3182.54万
4114,600076,康欣新材,3.69,-1.34%,10.67%,-7500.35万
4115,300739,明阳电路,18.38,-1.34%,21.92%,-1.13亿
4116,300082,奥克股份,10.32,-1.34%,12.57%,-7216.21万
4117,688314,康拓医疗,40.05,-1.35%,14.07%,-4746.64万
4118,600171,上海贝岭,32.17,-1.35%,9.68%,-8989.34万
4119,1287,中电港,23.28,-1.36%,18.59%,-6972.50万
4120,688515,裕太微,113.23,-1.36%,12.97%,3054.77万
4121,1229,魅视科技,41.35,-1.36%,23.55%,-5393.98万
4122,300922,天秦装备,24.65,-1.36%,29.07%,2533.13万
4123,600469,风神股份,6.53,-1.36%,4.33%,-162.91万
4124,2438,江苏神通,15.96,-1.36%,18.51%,-9403.33万
4125,603967,中创物流,12.95,-1.37%,6.84%,-2926.43万
4126,601377,兴业证券,7.18,-1.37%,5.98%,-4.20亿
4127,300926,博俊科技,32.15,-1.38%,8.26%,-3966.39万
4128,2626,金达威,19.82,-1.39%,5.04%,-965.33万
4129,301592,六九一二,124.53,-1.40%,24.41%,-1900.02万
4130,688279,峰岹科技,192.01,-1.40%,6.36%,2195.26万
4131,600608,*ST沪科,3.52,-1.40%,3.17%,-858.09万
4132,601456,国联民生,9.89,-1.40%,3.40%,-1.58亿
4133,819,岳阳兴长,16.21,-1.40%,9.05%,-7839.80万
4134,601718,际华集团,3.49,-1.41%,6.50%,-1.02亿
4135,1206,依依股份,28.42,-1.42%,11.18%,-7264.49万
4136,2973,侨银股份,13.9,-1.42%,5.18%,-664.90万
4137,603997,继峰股份,13.9,-1.42%,3.36%,-2330.20万
4138,603328,依顿电子,11.11,-1.42%,7.88%,-1.19亿
4139,601689,拓普集团,73.58,-1.42%,7.84%,30.30万
4140,300538,同益股份,16.62,-1.42%,28.89%,-1630.12万
4141,603297,永新光学,112.02,-1.43%,6.65%,176.78万
4142,603080,新疆火炬,24.13,-1.43%,12.83%,-4012.66万
4143,2588,史丹利,9.67,-1.43%,4.12%,-3140.88万
4144,2442,龙星科技,6.22,-1.43%,6.19%,-1711.49万
4145,2097,山河智能,12.43,-1.43%,16.54%,-1.88亿
4146,2,万科A,4.83,-1.43%,6.76%,-3.84亿
4147,603810,丰山集团,15.77,-1.44%,5.50%,-1083.22万
4148,603225,新凤鸣,19.81,-1.44%,3.16%,-9432.21万
4149,601012,隆基绿能,18.5,-1.44%,11.51%,-9.09亿
4150,600057,厦门象屿,8.22,-1.44%,3.38%,-2572.37万
4151,301083,百胜智能,20.41,-1.45%,23.99%,-5746.31万
4152,600725,云维股份,4.08,-1.45%,6.77%,-3513.73万
4153,601606,长城军工,49.02,-1.45%,28.60%,-4.02亿
4154,300582,英飞特,16.96,-1.45%,25.54%,-1.05亿
4155,300429,强力新材,15.58,-1.45%,40.59%,-1.81亿
4156,2253,*ST智胜,10.89,-1.45%,7.48%,-2004.52万
4157,2170,芭田股份,12.2,-1.45%,16.20%,-1.25亿
4158,567,海德股份,6.13,-1.45%,5.30%,-5854.30万
4159,301613,新铝时代,51.82,-1.46%,9.72%,-3675.16万
4160,301057,汇隆新材,37.52,-1.47%,17.61%,645.56万
4161,603217,元利科技,25.39,-1.47%,4.77%,-1783.32万
4162,603131,上海沪工,30.91,-1.47%,52.10%,-2.66亿
4163,603032,德新科技,19.45,-1.47%,8.63%,-3720.02万
4164,600985,淮北矿业,11.41,-1.47%,2.48%,-1.42亿
4165,600750,江中药业,22.76,-1.47%,2.94%,-4060.00万
4166,600353,旭光电子,17.46,-1.47%,22.68%,-1.40亿
4167,301459,丰茂股份,44.02,-1.48%,13.65%,-517.81万
4168,603816,顾家家居,31.23,-1.48%,2.45%,-2867.55万
4169,2816,*ST和科,22.68,-1.48%,12.06%,-3862.89万
4170,2656,*ST摩登,2.66,-1.48%,4.83%,-2508.91万
4171,2397,梦洁股份,3.99,-1.48%,11.57%,-3765.68万
4172,949,新乡化纤,6.0,-1.48%,11.51%,-4283.15万
4173,600358,ST联合,5.94,-1.49%,6.23%,-4277.90万
4174,301321,翰博高新,19.19,-1.49%,12.38%,171.09万
4175,2084,海鸥住工,3.96,-1.49%,12.93%,-5086.00万
4176,603271,永杰新材,40.68,-1.50%,23.96%,-5253.75万
4177,688799,华纳药厂,49.27,-1.50%,11.93%,-5925.52万
4178,603626,科森科技,19.64,-1.50%,37.94%,1.75亿
4179,2337,赛象科技,6.58,-1.50%,10.48%,-4538.27万
4180,688033,天宜新材,8.47,-1.51%,30.05%,-3894.85万
4181,2068,黑猫股份,9.14,-1.51%,6.54%,-6212.74万
4182,603382,海阳科技,32.42,-1.52%,23.05%,-4183.17万
4183,603893,瑞芯微,186.0,-1.52%,9.45%,1.07亿
4184,600741,华域汽车,20.11,-1.52%,1.15%,-6583.22万
4185,300481,濮阳惠成,16.22,-1.52%,9.84%,-4202.18万
4186,2559,亚威股份,10.36,-1.52%,14.69%,-5067.68万
4187,695,滨海能源,13.48,-1.53%,33.37%,-9708.71万
4188,300810,中科海讯,41.11,-1.53%,21.36%,-3557.30万
4189,300701,森霸传感,13.48,-1.53%,19.71%,-3294.89万
4190,300313,*ST天山,8.36,-1.53%,5.94%,-1945.98万
4191,603806,福斯特,14.06,-1.54%,3.86%,-9566.28万
4192,300137,先河环保,10.85,-1.54%,10.70%,-6123.48万
4193,300007,汉威科技,59.41,-1.54%,40.52%,-5304.40万
4194,2955,鸿合科技,29.32,-1.54%,8.13%,-1808.33万
4195,301196,唯科科技,77.21,-1.56%,14.82%,163.46万
4196,301119,正强股份,56.27,-1.56%,14.81%,1394.94万
4197,688488,艾迪药业,16.99,-1.56%,6.48%,-651.26万
4198,600793,宜宾纸业,20.85,-1.56%,8.01%,-4601.56万
4199,2480,新筑股份,6.29,-1.56%,5.54%,-3552.85万
4200,2055,ST得润,5.69,-1.56%,55.34%,5734.74万
4201,300797,钢研纳克,17.57,-1.57%,10.92%,-6089.18万
4202,688138,清溢光电,30.14,-1.57%,5.73%,-7367.99万
4203,603950,长源东谷,30.56,-1.58%,12.83%,-1.41亿
4204,603203,快克智能,36.1,-1.58%,4.80%,-4361.43万
4205,677,恒天海龙,4.35,-1.58%,9.23%,-3281.58万
4206,603838,*ST四通,7.37,-1.60%,1.73%,-991.05万
4207,600707,彩虹股份,6.76,-1.60%,5.82%,-6585.76万
4208,301366,一博科技,37.97,-1.61%,31.85%,-2909.26万
4209,605507,国邦医药,25.05,-1.61%,4.12%,-59.87万
4210,603019,中科曙光,91.5,-1.61%,14.58%,-14.16亿
4211,605050,福然德,13.45,-1.61%,5.09%,-5284.62万
4212,300722,新余国科,36.0,-1.61%,25.42%,-9676.53万
4213,2938,鹏鼎控股,52.0,-1.61%,5.12%,-4.62亿
4214,2258,利尔化学,14.09,-1.61%,11.07%,-1.46亿
4215,61,农产品,9.8,-1.61%,4.10%,-3886.48万
4216,301069,凯盛新材,27.87,-1.62%,25.23%,-2.46亿
4217,1208,华菱线缆,27.95,-1.62%,124.31%,2.14亿
4218,688678,福立旺,24.25,-1.62%,10.05%,-6105.81万
4219,688081,兴图新科,38.15,-1.62%,20.30%,-5730.94万
4220,600470,六国化工,6.09,-1.62%,10.81%,-5822.81万
4221,600468,百利电气,7.89,-1.62%,39.73%,-2.28亿
4222,2651,利君股份,12.04,-1.63%,28.11%,-7129.96万
4223,300308,中际旭创,585.76,-1.63%,9.86%,-200.30万
4224,2915,中欣氟材,23.6,-1.63%,17.56%,-905.77万
4225,2491,通鼎互联,6.02,-1.63%,21.51%,-9880.15万
4226,2984,森麒麟,21.01,-1.64%,6.84%,-1.05亿
4227,603568,伟明环保,25.17,-1.64%,1.12%,-4495.42万
4228,601865,福莱特,16.18,-1.64%,3.45%,-6619.68万
4229,603931,格林达,33.96,-1.65%,12.95%,-1.10亿
4230,688186,广大特材,24.4,-1.65%,20.59%,-1.14亿
4231,601890,亚星锚链,10.76,-1.65%,18.49%,-9013.82万
4232,600667,太极实业,8.34,-1.65%,12.69%,-3.27亿
4233,600028,中国石化,5.97,-1.65%,1.44%,-926.30万
4234,300700,岱勒新材,12.54,-1.65%,12.33%,-3146.66万
4235,2678,珠江钢琴,5.35,-1.65%,4.34%,-2962.84万
4236,600966,博汇纸业,6.53,-1.66%,4.75%,-5629.99万
4237,600585,海螺水泥,22.53,-1.66%,2.04%,-3.57亿
4238,600416,湘电股份,16.6,-1.66%,18.59%,1.69亿
4239,688371,菲沃泰,20.05,-1.67%,3.04%,-1456.26万
4240,688234,天岳先进,90.8,-1.67%,6.64%,-1.56亿
4241,600658,电子城,5.9,-1.67%,10.43%,-5543.08万
4242,300897,山科智能,26.48,-1.67%,6.88%,-1140.47万
4243,300567,精测电子,106.0,-1.67%,17.76%,2.65亿
4244,688562,航天软件,25.85,-1.67%,55.44%,-9205.47万
4245,2455,百川股份,7.05,-1.67%,18.52%,-9894.37万
4246,2309,中利集团,2.95,-1.67%,19.17%,-1.48亿
4247,600775,南京熊猫,17.59,-1.68%,97.76%,-4.51亿
4248,600188,兖矿能源,14.01,-1.68%,1.77%,-1.17亿
4249,300446,航天智造,27.0,-1.68%,72.45%,-1.65亿
4250,600835,上海机电,30.28,-1.69%,6.71%,1286.98万
4251,300252,金信诺,15.7,-1.69%,53.80%,-1.70亿
4252,669,ST金鸿,2.91,-1.69%,4.45%,-2498.93万
4253,300304,云意电气,11.54,-1.70%,9.46%,-8392.80万
4254,926,福星股份,2.31,-1.70%,7.53%,-3104.76万
4255,603257,中国瑞林,59.62,-1.71%,21.79%,-1635.34万
4256,601117,中国化学,8.05,-1.71%,4.82%,-2.33亿
4257,2130,沃尔核材,26.95,-1.71%,23.59%,-7.28亿
4258,688339,亿华通,28.64,-1.72%,10.87%,-6394.11万
4259,300843,胜蓝股份,48.11,-1.72%,14.88%,-1.47亿
4260,603922,金鸿顺,18.28,-1.72%,9.29%,-4528.91万
4261,601216,君正集团,5.15,-1.72%,4.51%,-2.34亿
4262,688275,万润新能,73.03,-1.75%,17.46%,-8590.83万
4263,601696,中银证券,14.62,-1.75%,9.59%,-3.25亿
4264,850,华茂股份,5.62,-1.75%,14.89%,-6951.47万
4265,402,金融街,2.8,-1.75%,2.63%,-5147.65万
4266,603280,南方路机,38.03,-1.76%,27.83%,-1840.10万
4267,688251,井松智能,27.37,-1.76%,7.42%,-1332.26万
4268,605339,南侨食品,19.5,-1.76%,3.17%,-3004.51万
4269,300710,万隆光电,32.3,-1.76%,48.12%,-1.60亿
4270,300097,ST智云,7.25,-1.76%,11.75%,-4447.69万
4271,300046,台基股份,36.24,-1.76%,16.91%,-3366.79万
4272,821,京山轻机,13.96,-1.76%,25.12%,-2.08亿
4273,300902,国安达,22.26,-1.77%,23.46%,-2608.19万
4274,2845,同兴达,14.47,-1.77%,12.72%,-1946.94万
4275,2815,崇达技术,13.89,-1.77%,19.79%,-2.09亿
4276,2214,*ST大立,18.83,-1.77%,2.93%,-7086.31万
4277,11,深物业A,8.9,-1.77%,4.37%,-3347.91万
4278,688090,瑞松科技,48.04,-1.78%,13.63%,-5378.50万
4279,601598,中国外运,6.06,-1.78%,1.46%,-6969.66万
4280,300904,威力传动,64.51,-1.78%,29.18%,-7289.01万
4281,2204,大连重工,7.72,-1.78%,14.83%,-5361.59万
4282,2024,ST易购,1.66,-1.78%,1.52%,-5848.50万
4283,603898,好莱客,13.74,-1.79%,6.69%,-3478.90万
4284,688311,盟升电子,53.08,-1.79%,31.28%,2556.47万
4285,688096,京源环保,8.8,-1.79%,13.57%,-2520.89万
4286,2501,利源股份,2.74,-1.79%,13.53%,-1.72亿
4287,600620,天宸股份,7.13,-1.79%,8.03%,-3399.53万
4288,2150,通润装备,20.27,-1.79%,20.02%,-6144.27万
4289,300877,金春股份,30.02,-1.80%,18.12%,-6438.99万
4290,893,亚钾国际,50.34,-1.81%,4.48%,-7167.07万
4291,2104,恒宝股份,19.04,-1.81%,36.43%,-1.37亿
4292,688707,振华新材,14.53,-1.82%,7.68%,-1465.72万
4293,601727,上海电气,9.15,-1.82%,10.32%,-5.67亿
4294,600363,联创光电,70.27,-1.82%,24.58%,5863.50万
4295,600048,保利发展,6.47,-1.82%,4.10%,-2.99亿
4296,2895,川恒股份,37.6,-1.83%,7.37%,-3337.86万
4297,905,厦门港务,13.93,-1.83%,24.85%,-7693.13万
4298,600523,贵航股份,15.97,-1.84%,12.68%,-3011.88万
4299,600236,桂冠电力,8.01,-1.84%,0.59%,-1807.85万
4300,300777,中简科技,41.12,-1.84%,31.55%,1546.50万
4301,2631,德尔未来,5.88,-1.84%,10.34%,-5984.81万
4302,688629,华丰科技,102.52,-1.85%,32.01%,1.33亿
4303,688006,杭可科技,31.91,-1.85%,7.12%,-7628.81万
4304,603998,方盛制药,11.66,-1.85%,9.50%,-6739.47万
4305,600624,ST复华,5.31,-1.85%,6.23%,-6545.97万
4306,600365,ST通葡,3.19,-1.85%,3.77%,-950.83万
4307,2265,建设工业,27.11,-1.85%,5.60%,-2384.25万
4308,793,ST华闻,2.65,-1.85%,5.44%,-5510.98万
4309,301070,开勒股份,62.32,-1.86%,19.50%,715.66万
4310,300034,钢研高纳,20.61,-1.86%,23.91%,5333.03万
4311,688269,凯立新材,40.48,-1.87%,4.66%,335.38万
4312,301209,联合化学,107.0,-1.87%,4.29%,-3641.27万
4313,688608,恒玄科技,230.8,-1.87%,14.01%,2.25亿
4314,300673,佩蒂股份,18.34,-1.87%,15.44%,-3807.85万
4315,600114,东睦股份,30.21,-1.88%,8.08%,-1.62亿
4316,2520,日发精机,6.28,-1.88%,16.20%,-4030.12万
