序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
442,2859,洁美科技,29.83,10.52%,13.80%,-70683000.0
443,688728,格科微,17.25,10.51%,3.83%,110000000.00000001
444,688318,财富趋势,153.28,10.51%,21.05%,328000000.0
445,688156,路德环境,23.22,10.47%,18.73%,-12807400.0
446,603268,*ST松发,56.8,10.44%,8.96%,-21707800.000000004
447,301110,青木科技,62.8,10.41%,68.18%,50595600.00000001
448,301269,华大九天,125.39,10.39%,10.67%,138000000.0
449,688172,燕东微,21.8,10.38%,7.89%,47108200.0
450,603067,振华股份,18.71,10.38%,18.26%,58348000.0
451,301026,浩通科技,30.13,10.37%,48.03%,-60509399.99999999
452,300550,和仁科技,14.79,10.37%,18.20%,37324700.0
453,2267,陕天然气,8.94,10.37%,15.81%,-74801300.0
454,603013,亚普股份,23.45,10.30%,11.00%,-32694400.0
455,2323,雅博股份,1.82,10.30%,40.21%,-71553300.0
456,592,平潭发展,3.32,10.30%,51.22%,284000000.0
457,603031,安孚科技,39.55,10.29%,30.71%,-8067900.0
458,1317,三羊马,51.48,10.28%,77.77%,43032900.0
459,2080,中材科技,35.29,10.28%,15.03%,59846400.0
460,688327,云从科技,18.05,10.26%,41.46%,65911700.0
461,601633,长城汽车,25.85,10.23%,3.48%,347000000.0
462,796,凯撒旅业,5.29,10.21%,52.09%,-52949799.99999999
463,603159,上海亚虹,21.82,10.20%,20.27%,-57758800.0
464,688456,有研粉材,49.8,10.18%,19.46%,-79142400.0
465,605188,国光连锁,13.44,10.16%,33.59%,-11681700.0
466,2421,达实智能,3.69,10.15%,56.46%,-447000000.0
467,688027,国盾量子,316.0,10.10%,17.49%,200000000.0
468,600730,中国高科,9.7,10.10%,40.93%,-150000000.0
469,300587,天铁科技,8.84,10.09%,26.43%,141000000.0
470,300545,联得装备,39.04,10.06%,63.21%,82481000.0
471,603688,石英股份,42.82,10.02%,39.86%,-134000000.00000001
472,2058,*ST威尔,15.27,10.01%,12.89%,19378000.0
473,300521,爱司凯,26.29,10.00%,26.12%,67279100.0
474,300364,中文在线,28.29,9.99%,53.82%,1021000000.0000001
475,603893,瑞芯微,196.02,9.98%,17.76%,607000000.0
476,300857,协创数据,98.13,9.96%,27.24%,561000000.0
477,2392,北京利尔,7.4,9.96%,15.76%,35572900.0
478,2922,伊戈尔,20.22,9.95%,50.38%,229999999.99999997
479,301133,金钟股份,27.45,9.93%,51.27%,95145300.0
480,300649,杭州园林,18.72,9.92%,65.95%,-25079500.0
481,688031,星环科技,56.66,9.91%,35.57%,158000000.0
482,688244,永信至诚,29.2,9.90%,42.51%,18024600.0
483,600481,双良节能,6.55,9.90%,38.00%,144000000.0
484,300480,光力科技,17.98,9.90%,36.53%,144000000.0
485,688019,安集科技,162.48,9.86%,14.26%,193000000.0
486,301629,矽电股份,178.02,9.85%,94.42%,62776200.0
487,2186,全聚德,12.49,9.85%,45.40%,-114999999.99999999
488,603966,法兰泰克,12.17,9.84%,35.13%,-21085600.0
489,600104,上汽集团,20.21,9.84%,5.19%,564000000.0
490,600006,东风股份,8.48,9.84%,19.95%,301000000.0
491,301210,金杨股份,48.71,9.83%,77.17%,-5989600.0
492,300695,兆丰股份,113.0,9.82%,11.88%,21750700.0
493,605008,长鸿高科,15.65,9.82%,5.44%,-57053600.0
494,603392,万泰生物,60.02,9.81%,3.35%,159000000.0
495,603660,苏州科达,8.28,9.81%,30.45%,92142800.0
496,688201,信安世纪,13.45,9.80%,30.71%,27832700.0
497,300018,中元股份,9.31,9.79%,30.16%,81388500.0
498,300010,豆神教育,9.53,9.79%,51.00%,1019000000.0
499,301231,荣信文化,27.5,9.78%,54.83%,7377500.0
500,600415,小商品城,20.93,9.75%,8.60%,379000000.0
501,688126,沪硅产业,20.85,9.74%,9.12%,37530300.0
502,300879,大叶股份,36.63,9.74%,58.16%,-129000000.0
503,2126,银轮股份,37.44,9.73%,35.27%,-387000000.0
504,688579,山大地纬,12.75,9.72%,23.61%,81134400.0
505,603087,甘李药业,68.55,9.68%,19.94%,-236000000.0
506,300842,帝科股份,48.82,9.68%,26.68%,128000000.0
507,600721,百花医药,8.75,9.65%,62.79%,-86729700.0
508,300475,香农芯创,39.59,9.64%,25.49%,261000000.0
509,600530,交大昂立,8.54,9.63%,11.31%,5469000.0
510,688072,拓荆科技,182.17,9.62%,9.91%,202000000.0
511,697,ST炼石,8.77,9.62%,10.00%,40139500.0
512,603119,浙江荣泰,67.5,9.60%,52.92%,-149000000.0
513,301172,君逸数码,23.52,9.60%,33.88%,18029400.0
514,688225,亚信安全,22.37,9.60%,9.12%,44772200.0
515,688612,威迈斯,35.38,9.60%,8.50%,112000000.00000001
516,300375,鹏翎股份,5.71,9.60%,87.17%,30739100.0
517,688262,国芯科技,31.78,9.59%,25.69%,64100400.0
518,600712,南宁百货,7.54,9.59%,41.95%,-84393600.0
519,300052,ST中青宝,11.66,9.59%,27.99%,-35464900.0
520,600126,杭钢股份,10.3,9.57%,30.87%,181000000.0
521,300210,森远股份,12.05,9.55%,21.27%,32308300.0
522,600933,爱柯迪,19.75,9.54%,11.73%,-14325200.0
523,300450,先导智能,29.09,9.53%,17.05%,77272100.0
524,603678,火炬电子,40.38,9.49%,17.24%,3152000.0
525,300044,ST赛为,4.5,9.49%,26.57%,67507500.0
526,301307,美利信,27.48,9.48%,46.06%,122000000.0
527,603123,翠微股份,15.61,9.47%,75.22%,-197000000.0
528,601100,恒立液压,82.69,9.45%,4.88%,590000000.0
529,301168,通灵股份,43.14,9.44%,17.53%,111000000.00000001
530,600764,中国海防,37.12,9.43%,15.80%,364000000.0
531,2310,东方园林,2.32,9.43%,12.50%,184000000.0
532,688312,燕麦科技,30.9,9.42%,11.59%,22997600.000000004
533,301255,通力科技,34.3,9.41%,121.61%,-65453100.00000001
534,688458,美芯晟,48.51,9.38%,19.11%,18539600.0
535,2920,德赛西威,119.18,9.38%,10.31%,110000000.00000001
536,2625,光启技术,49.15,9.37%,16.16%,-578000000.0
537,688605,先锋精科,67.46,9.37%,51.49%,-50911100.0
538,300751,迈为股份,85.44,9.36%,19.93%,256999999.99999997
539,2622,皓宸医疗,4.21,9.35%,59.76%,-199000000.0
540,301123,奕东电子,43.09,9.34%,47.15%,-25137600.000000004
541,688252,天德钰,28.92,9.34%,30.38%,39123700.0
542,2823,凯中精密,17.35,9.33%,78.72%,-185000000.0
543,688466,金科环境,24.05,9.32%,11.55%,-28771400.0
544,300042,朗科科技,27.48,9.31%,48.15%,-6492300.0
545,300791,仙乐健康,25.38,9.30%,13.32%,69024400.0
546,301190,善水科技,26.95,9.29%,16.81%,47143700.0
547,2714,牧原股份,50.35,9.29%,7.61%,1002999999.9999999
548,688013,天臣医疗,42.66,9.27%,11.87%,15620200.0
549,688695,中创股份,35.0,9.27%,20.69%,48075000.0
550,603696,安记食品,11.79,9.27%,42.92%,39090200.0
551,2290,禾盛新材,32.89,9.27%,13.06%,-76822600.0
552,2511,中顺洁柔,8.85,9.26%,12.79%,109000000.00000001
553,2182,宝武镁业,14.44,9.23%,41.63%,60946000.0
554,1395,亚联机械,54.25,9.22%,79.68%,-9398800.0
555,301536,星宸科技,65.66,9.21%,35.64%,26263200.0
556,688180,君实生物,45.86,9.19%,13.45%,-55706500.0
557,300033,同花顺,400.82,9.16%,35.54%,1449000000.0
558,600246,万通发展,11.61,9.12%,64.28%,1396000000.0
559,300602,飞荣达,32.8,9.12%,80.33%,54600800.0
560,300083,创世纪,9.93,9.12%,38.18%,50647900.0
561,710,贝瑞基因,15.79,9.12%,45.87%,-532000000.0
562,301556,托普云农,114.75,9.11%,44.46%,66843100.00000001
563,2214,*ST大立,11.74,9.11%,6.39%,3253700.0
564,2185,华天科技,11.27,9.10%,23.60%,584000000.0
565,603216,梦天家居,15.61,9.08%,22.09%,-8026900.000000001
566,603983,丸美生物,45.29,9.08%,5.05%,-35269200.0
567,600050,中国联通,5.89,9.07%,12.61%,1138000000.0
568,301525,儒竞科技,96.58,9.06%,46.73%,41361400.0
569,605050,福然德,16.5,9.05%,12.38%,-24794800.0
570,301226,祥明智能,36.56,9.04%,52.26%,-164000000.0
571,2065,东华软件,10.55,8.99%,29.70%,545000000.0
572,688603,天承科技,87.88,8.98%,69.85%,-94828700.00000001
573,920,沃顿科技,12.26,8.98%,24.12%,20971200.0
574,301057,汇隆新材,23.95,8.96%,28.86%,959900.0
575,301003,江苏博云,37.76,8.94%,36.58%,-24799800.0
576,601921,浙版传媒,9.02,8.94%,12.22%,-17582400.0
577,601233,桐昆股份,14.27,8.93%,7.88%,225999999.99999997
578,603008,喜临门,17.84,8.91%,28.21%,-315000000.0
579,600165,ST宁科,4.28,8.91%,11.45%,-50452600.0
580,300572,安车检测,27.99,8.91%,50.75%,-89438000.0
581,2722,物产金轮,19.19,8.91%,53.47%,-140000000.0
582,2654,万润科技,13.09,8.90%,38.10%,290000000.0
583,300886,华业香料,33.4,8.87%,77.77%,-29090500.0
584,300376,ST易事特,4.79,8.86%,7.46%,-33271700.0
585,688386,泛亚微透,70.2,8.84%,12.38%,42089500.0
586,688550,瑞联新材,45.71,8.83%,15.86%,93054500.0
587,300165,ST天瑞,5.06,8.82%,17.83%,-4980800.0
588,688365,光云科技,17.8,8.80%,17.23%,103000000.0
589,1209,洪兴股份,19.66,8.74%,20.32%,24766100.0
590,688320,禾川科技,51.26,8.74%,51.55%,265000000.0
591,300338,ST开元,4.23,8.74%,24.18%,-6133200.000000001
592,688561,奇安信,37.33,8.74%,7.94%,115999999.99999999
593,600425,青松建化,4.74,8.72%,31.68%,-53936200.0
594,301368,丰立智能,71.59,8.70%,93.91%,105000000.0
595,603588,高能环境,7.13,8.69%,16.53%,24504100.0
596,2493,荣盛石化,10.02,8.68%,3.00%,126000000.0
597,300458,全志科技,45.36,8.67%,47.29%,50588000.0
598,300199,翰宇药业,28.32,8.67%,99.04%,-981000000.0
599,688047,龙芯中科,143.85,8.66%,10.20%,171000000.0
600,2635,安洁科技,15.18,8.66%,39.06%,-299000000.0
601,688181,八亿时空,40.32,8.65%,51.98%,-153000000.0
602,300551,古鳌科技,12.68,8.65%,67.91%,87756200.00000001
603,603381,永臻股份,23.51,8.64%,31.12%,70609100.0
604,301171,易点天下,33.81,8.64%,64.97%,-18765800.0
605,688588,凌志软件,17.85,8.64%,25.90%,-51175200.00000001
606,603613,国联股份,26.05,8.63%,14.37%,59778700.0
607,603160,汇顶科技,82.98,8.63%,9.24%,396000000.0
608,603798,康普顿,13.73,8.62%,27.01%,-85324400.0
609,600745,闻泰科技,40.57,8.62%,15.57%,-40110100.0
610,301501,恒鑫生活,59.79,8.61%,65.86%,-24726700.0
611,688213,思特威,105.19,8.60%,13.99%,216000000.0
612,603997,继峰股份,12.78,8.58%,8.23%,49969300.0
613,2865,钧达股份,48.21,8.58%,31.81%,97852099.99999999
614,600800,渤海化学,4.57,8.55%,20.45%,36388900.0
615,300518,新迅达,14.23,8.54%,25.24%,25879899.999999996
616,300918,南山智尚,22.4,8.53%,36.86%,176000000.0
617,300891,惠云钛业,10.81,8.53%,46.04%,46121000.0
618,688088,虹软科技,53.2,8.53%,13.23%,182000000.0
619,301377,鼎泰高科,68.06,8.51%,58.63%,-4555100.0
620,601519,大智慧,16.98,8.50%,47.15%,388000000.0
621,600331,宏达股份,11.37,8.49%,13.82%,127000000.0
622,300647,超频三,7.67,8.49%,43.95%,-5639700.0
623,158,常山北明,25.94,8.49%,66.29%,334000000.0
624,605198,安德利,52.05,8.48%,4.91%,20890900.0
625,300088,长信科技,6.78,8.48%,23.14%,351000000.0
626,601788,光大证券,20.78,8.46%,12.34%,317000000.0
627,2550,千红制药,10.9,8.46%,35.91%,196000000.0
628,301631,壹连科技,91.35,8.43%,52.65%,-18419900.0
629,603099,长白山,42.1,8.42%,17.95%,86500300.0
630,2897,意华股份,45.05,8.42%,49.43%,-88058200.0
631,688317,之江生物,26.8,8.41%,17.34%,-13417400.0
632,2540,亚太科技,6.7,8.41%,17.85%,-46350000.0
633,300809,华辰装备,50.72,8.38%,54.76%,119000000.0
634,600010,包钢股份,2.72,8.37%,30.29%,2276000000.0
635,2326,永太科技,15.17,8.36%,40.67%,-401000000.0
636,300940,南极光,30.87,8.35%,46.78%,67224300.0
637,300949,奥雅股份,44.79,8.35%,33.80%,-472000.0
638,603799,华友钴业,47.94,8.34%,24.51%,394000000.0
639,2947,恒铭达,41.69,8.34%,33.90%,-122000000.0
640,603717,天域生物,8.58,8.33%,25.77%,6302800.0
641,600381,*ST春天,4.55,8.33%,9.51%,-14138400.0
642,300620,光库科技,88.82,8.32%,75.51%,-261000000.0
643,600857,宁波中百,13.95,8.31%,13.63%,24412800.000000004
644,600584,长电科技,38.84,8.31%,32.10%,860000000.0
645,688261,东微半导,67.07,8.30%,31.95%,-130000000.0
646,600418,江淮汽车,52.2,8.30%,21.96%,652000000.0
647,301055,张小泉,21.18,8.28%,12.04%,45875300.0
648,300496,中科创达,65.95,8.27%,37.55%,11793000.0
649,2517,恺英网络,21.35,8.27%,12.54%,362000000.0
650,688173,希荻微,16.26,8.26%,15.74%,20404300.0
651,688210,统联精密,43.0,8.26%,27.81%,-22399300.0
652,688316,青云科技,82.82,8.26%,52.95%,84706500.0
653,601609,金田股份,12.33,8.25%,76.23%,-1895000000.0
654,688396,华润微,50.77,8.25%,5.38%,131000000.0
655,688557,兰剑智能,38.36,8.24%,23.47%,-16158200.0
656,2050,三花智控,30.88,8.24%,20.34%,-318000000.0
657,300951,博硕科技,40.27,8.22%,40.06%,-145000000.0
658,688778,厦钨新能,55.65,8.21%,10.14%,-24532500.0
659,428,华天酒店,3.69,8.21%,19.52%,34713700.0
660,300778,新城市,16.87,8.21%,44.98%,68105200.0
661,688277,天智航,19.93,8.20%,14.40%,38129100.0
662,603992,松霖科技,29.41,8.20%,8.92%,13162100.0
663,727,冠捷科技,2.64,8.20%,18.28%,204999999.99999997
664,600770,综艺股份,6.08,8.19%,18.47%,109000000.00000001
665,2153,石基信息,11.36,8.19%,15.06%,50602900.0
666,688297,中无人机,59.14,8.18%,10.59%,93035400.00000001
667,603138,海量数据,17.2,8.18%,28.55%,72500100.0
668,301421,波长光电,89.77,8.16%,99.41%,60747200.0
669,600282,南钢股份,4.77,8.16%,4.71%,148000000.0
670,300870,欧陆通,268.75,8.15%,38.22%,247000000.00000003
671,603211,晋拓股份,20.98,8.14%,30.96%,-249000000.00000003
672,300302,同有科技,17.0,8.14%,40.86%,104000000.0
673,688049,炬芯科技,57.05,8.13%,31.23%,-6283600.0
674,601360,三六零,11.57,8.13%,13.21%,982000000.0
675,2004,华邦健康,4.92,8.13%,20.40%,-157000000.0
676,2855,捷荣技术,19.98,8.12%,26.47%,-34473700.0
677,2278,神开股份,11.19,8.12%,105.86%,-187000000.0
678,605179,一鸣食品,21.6,8.11%,21.97%,75235800.0
679,300223,北京君正,76.0,8.11%,29.87%,57591700.0
680,600743,华远控股,2.27,8.10%,10.51%,-31399699.999999996
681,1330,博纳影业,5.08,8.09%,17.78%,78918100.0
682,2364,中恒电气,22.31,8.09%,73.95%,227000000.0
683,2152,广电运通,14.7,8.09%,17.73%,335000000.0
684,603843,*ST正平,2.81,8.08%,20.97%,-23801300.0
685,301035,润丰股份,72.41,8.06%,4.23%,75993800.0
686,301608,博实结,91.01,8.05%,27.67%,78930500.0
687,688030,山石网科,21.77,8.04%,11.98%,-1749400.0
688,601872,招商轮船,6.59,8.03%,4.73%,243000000.00000003
689,2945,华林证券,17.22,8.03%,10.31%,-238000000.0
690,688123,聚辰股份,83.28,8.02%,25.30%,160000000.0
691,600621,华鑫股份,17.91,8.02%,26.94%,82998500.0
692,300290,荣科科技,25.07,8.01%,43.77%,-163000000.0
693,2745,木林森,9.33,7.99%,22.38%,56333600.0
694,688411,海博思创,107.95,7.97%,20.42%,-27048800.0
695,600805,悦达投资,5.97,7.96%,38.95%,-157000000.0
696,600259,广晟有色,64.02,7.96%,34.15%,476000000.0
697,301391,卡莱特,56.09,7.95%,32.45%,-54041200.0
698,688469,芯联集成,5.7,7.95%,15.33%,76203100.0
699,301382,蜂助手,37.09,7.95%,52.85%,-57005500.0
700,600653,申华控股,2.04,7.94%,15.42%,97307900.00000001
701,300037,新宙邦,43.13,7.93%,32.68%,55569000.0
702,2862,实丰文化,21.24,7.93%,58.56%,30609300.0
703,601698,中国卫通,21.93,7.92%,7.68%,482000000.0
704,521,长虹美菱,7.9,7.92%,21.89%,163000000.0
705,300340,科恒股份,18.41,7.91%,78.67%,-25226300.0
706,300889,爱克股份,16.8,7.90%,19.50%,11152600.0
707,603998,方盛制药,12.16,7.90%,70.19%,-554000000.0
708,301018,申菱环境,69.17,7.89%,52.27%,-229000000.0
709,688258,卓易信息,76.6,7.89%,24.56%,-59032500.0
710,301011,华立科技,31.78,7.88%,35.60%,78433400.0
711,603898,好莱客,11.8,7.86%,7.87%,-14202400.0
712,600732,爱旭股份,15.5,7.86%,15.09%,346000000.0
713,2590,万安科技,15.5,7.86%,28.20%,103000000.0
714,300215,电科院,6.87,7.85%,22.98%,21484500.0
715,2978,安宁股份,32.35,7.83%,12.44%,44897900.0
716,300027,华谊兄弟,2.9,7.81%,49.18%,42207700.00000001
717,301201,诚达药业,30.34,7.78%,38.48%,-89532200.0
718,300998,宁波方正,26.78,7.77%,37.51%,166000000.0
719,300320,海达股份,11.23,7.77%,23.12%,-28574000.0
720,2338,奥普光电,57.12,7.77%,21.39%,-84168000.0
721,2253,*ST智胜,11.09,7.77%,23.76%,-52262100.0
722,2112,三变科技,14.03,7.76%,62.40%,25022600.000000004
723,600981,汇鸿集团,3.2,7.74%,9.58%,44339100.0
724,301009,可靠股份,16.16,7.73%,86.81%,33308300.0
725,603388,*ST元成,2.37,7.73%,27.20%,-3132100.0
726,301379,天山电子,27.76,7.72%,41.86%,50393200.0
727,688686,奥普特,122.58,7.72%,6.58%,-2338100.0
728,688189,南新制药,14.52,7.72%,53.68%,-184000000.0
729,605020,永和股份,30.58,7.71%,20.89%,-74969300.0
730,2335,科华数据,52.0,7.71%,57.14%,5710000.0
731,688023,安恒信息,61.44,7.70%,23.83%,80382000.0
732,300260,新莱应材,39.3,7.70%,67.75%,-166000000.0
733,688750,金天钛业,23.98,7.68%,71.70%,-33917900.0
734,300606,金太阳,24.31,7.66%,47.05%,50323400.0
735,688093,世华科技,39.3,7.64%,9.19%,-6997600.0
736,600869,远东股份,6.48,7.64%,21.92%,-140000000.0
737,420,吉林化纤,4.51,7.64%,30.09%,-371000000.0
738,600486,扬农化工,69.88,7.61%,6.02%,90655800.0
739,2607,中公教育,3.11,7.61%,29.49%,853999999.9999999
740,603203,快克智能,29.84,7.61%,13.24%,62646700.0
741,600864,哈投股份,7.93,7.60%,43.52%,-301000000.0
742,510,新金路,5.66,7.60%,50.45%,-27520400.0
743,603166,福达股份,19.0,7.59%,25.54%,1914300.0
744,600238,*ST椰岛,7.1,7.58%,15.35%,-36830600.0
745,601777,千里科技,10.93,7.58%,6.95%,2795100.0
746,600779,水井坊,45.4,7.58%,10.88%,15456900.0
747,600707,彩虹股份,6.68,7.57%,6.96%,254999999.99999997
748,2262,恩华药业,25.3,7.57%,15.28%,-8640100.0
749,300748,金力永磁,30.3,7.56%,36.49%,223000000.0
750,300310,宜通世纪,6.98,7.55%,33.04%,33903800.0
751,688062,迈威生物,39.22,7.54%,35.83%,142000000.0
752,300151,昌红科技,15.26,7.54%,32.48%,1219100.0
753,688073,毕得医药,64.52,7.53%,20.94%,26288700.0
754,688209,英集芯,21.17,7.52%,13.86%,47477299.99999999
755,300510,金冠股份,6.3,7.51%,26.15%,20237500.0
756,610,西安旅游,13.75,7.51%,65.17%,29180100.000000004
757,603061,金海通,102.17,7.50%,16.73%,10992700.0
758,2609,捷顺科技,11.89,7.50%,19.63%,112000000.00000001
759,600737,中粮糖业,14.92,7.49%,29.10%,-292000000.0
760,2843,泰嘉股份,26.27,7.49%,51.34%,44054399.99999999
761,300170,汉得信息,19.97,7.48%,42.99%,375000000.0
762,600361,创新新材,4.6,7.48%,50.68%,-317000000.0
763,688593,新相微,18.88,7.46%,16.36%,26467500.0
764,688615,合合信息,182.91,7.46%,34.60%,73863300.0
765,2510,天汽模,7.49,7.46%,82.84%,-300000000.0
766,600200,*ST苏吴,1.01,7.45%,34.65%,10158200.0
767,688506,百利天恒,331.71,7.43%,6.58%,7975599.999999999
768,600841,动力新科,7.38,7.42%,22.18%,-182000000.0
769,2082,万邦德,7.83,7.41%,34.95%,-161000000.0
770,301446,福事特,29.45,7.40%,77.45%,-29707399.999999996
771,688326,经纬恒润,108.77,7.40%,6.98%,16627700.0
772,300657,弘信电子,35.29,7.40%,54.71%,-401000000.0
773,300607,拓斯达,36.88,7.40%,66.72%,168000000.0
774,300032,金龙机电,5.81,7.39%,37.77%,-22855000.0
775,2379,宏创控股,16.71,7.39%,10.18%,164000000.0
776,689009,九号公司,65.67,7.37%,16.59%,265000000.0
777,300818,耐普矿机,26.65,7.37%,22.25%,24647900.0
778,300252,金信诺,13.55,7.37%,72.66%,-28649699.999999996
779,2643,万润股份,13.99,7.37%,13.48%,47475700.0
780,688377,迪威尔,32.8,7.36%,4.73%,1038800.0
781,603192,汇得科技,24.35,7.36%,43.19%,-14052100.0
782,603006,联明股份,14.0,7.36%,15.65%,27514600.0
783,688203,海正生材,14.32,7.35%,26.71%,-2731500.0
784,688620,安凯微,14.31,7.35%,34.28%,31029899.999999996
785,2685,华东重机,8.62,7.35%,34.15%,-37744500.0
786,301061,匠心家居,117.37,7.34%,4.86%,-14163900.000000002
787,688080,映翰通,52.91,7.34%,26.68%,-46460500.0
788,600756,浪潮软件,16.67,7.34%,42.50%,-37201200.0
789,2209,达意隆,17.69,7.34%,59.69%,-34417400.0
790,688158,优刻得,28.26,7.33%,50.18%,107000000.0
791,603048,浙江黎明,20.78,7.33%,29.23%,-94179000.0
792,601968,宝钢包装,5.42,7.33%,8.31%,74143900.0
793,600396,华电辽能,3.52,7.32%,18.76%,128000000.0
794,300582,英飞特,15.1,7.32%,39.55%,24217800.000000004
795,2376,新北洋,8.5,7.32%,50.82%,-252000000.0
796,603517,绝味食品,16.74,7.31%,14.89%,33491300.0
797,300931,通用电梯,9.56,7.30%,66.63%,-64474600.0
798,601059,信达证券,19.72,7.29%,52.17%,91745600.0
799,605077,华康股份,18.85,7.29%,9.84%,36591400.0
800,688685,迈信林,60.0,7.26%,17.26%,164000000.0
801,301169,零点有数,49.1,7.25%,18.79%,1977700.0
802,688121,卓然股份,15.08,7.25%,12.56%,13635400.0
803,688595,芯海科技,42.38,7.24%,26.96%,6967100.0
804,2558,巨人网络,30.35,7.24%,10.99%,430000000.0
805,301568,思泰克,48.65,7.23%,93.91%,1163200.0
806,600706,曲江文旅,10.84,7.22%,33.05%,31840800.0
807,688153,唯捷创芯,36.6,7.21%,20.21%,70945900.0
808,2875,安奈儿,18.44,7.21%,24.88%,39790100.0
809,603185,弘元绿能,20.47,7.17%,20.17%,129000000.0
810,300768,迪普科技,19.32,7.15%,19.59%,45135500.0
811,600769,祥龙电业,11.7,7.14%,14.68%,-6220800.0
812,600744,华银电力,7.5,7.14%,56.73%,312000000.0
813,301282,金禄电子,29.45,7.13%,111.98%,-45679700.0
814,2807,江阴银行,4.96,7.13%,18.66%,150000000.0
815,603225,新凤鸣,14.59,7.12%,5.38%,136000000.0
816,300212,易华录,24.98,7.12%,22.12%,108000000.0
817,668,*ST荣控,9.93,7.12%,14.26%,-20334300.0
818,300909,汇创达,33.44,7.11%,21.67%,-5070700.0
819,688627,精智达,99.6,7.11%,24.01%,28570100.000000004
