序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
446,688217,睿昂基因,31.43,20.33%,25.48%,2473.63万
447,300010,豆神教育,8.66,20.28%,103.26%,8.65亿
448,300036,超图软件,21.25,20.26%,77.13%,6.63亿
449,688073,毕得医药,72.93,20.25%,28.18%,7458.80万
450,1215,千味央厨,45.41,20.20%,42.63%,-2980.59万
451,603127,昭衍新药,41.83,20.20%,35.11%,1.25亿
452,605255,天普股份,176.6,20.17%,18.33%,3.88亿
453,688084,晶品特装,96.01,20.12%,25.39%,1347.87万
454,300236,上海新阳,77.17,20.11%,92.04%,1.78亿
455,688361,中科飞测,179.65,20.09%,30.66%,6.65亿
456,300678,中科信息,35.96,20.07%,84.31%,2.54亿
457,2605,姚记科技,28.31,20.06%,46.60%,5.87亿
458,688207,格灵深瞳,18.18,20.00%,32.18%,1.23亿
459,2677,浙江美大,10.15,19.98%,67.99%,-2.70亿
460,300617,安靠智电,38.75,19.97%,34.80%,-984.97万
461,300125,*ST聆达,7.46,19.94%,23.42%,-6465.68万
462,603037,凯众股份,16.09,19.90%,103.56%,1180.19万
463,300952,恒辉安防,42.79,19.89%,106.55%,1.65亿
464,952,广济药业,8.38,19.89%,88.86%,-1.12亿
465,601399,国机重装,6.09,19.88%,56.86%,-9.63亿
466,300592,华凯易佰,12.8,19.85%,55.56%,1.77亿
467,300740,水羊股份,26.09,19.84%,57.03%,9142.46万
468,2921,联诚精密,18.3,19.84%,79.44%,1.10亿
469,2609,捷顺科技,11.01,19.80%,40.42%,1.88亿
470,300053,航宇微,21.81,19.77%,190.79%,5.83亿
471,2735,王子新材,20.93,19.74%,335.65%,-18.86亿
472,301662,宏工科技,142.5,19.72%,133.27%,2.48亿
473,688525,佰维存储,135.38,19.70%,52.45%,-3008.60万
474,603045,福达合金,23.71,19.69%,37.20%,2981.35万
475,300494,盛天网络,14.3,19.67%,63.48%,2.95亿
476,603986,兆易创新,263.5,19.65%,52.13%,-1.84亿
477,601089,福元医药,29.06,19.64%,16.07%,5312.22万
478,688265,南模生物,49.44,19.62%,16.32%,-1339.57万
479,2935,天奥电子,25.78,19.57%,78.48%,-3.03亿
480,668,*ST荣控,11.73,19.57%,23.93%,650.05万
481,688503,聚和材料,74.5,19.56%,67.67%,1.53亿
482,300626,华瑞股份,17.18,19.55%,94.30%,-2298.90万
483,2409,雅克科技,88.45,19.49%,77.80%,7.37亿
484,2878,元隆雅图,20.86,19.47%,92.50%,3.12亿
485,301595,太力科技,50.6,19.42%,278.95%,-1.38亿
486,600748,上实发展,6.34,19.40%,28.06%,-7432.23万
487,2881,美格智能,51.36,19.39%,63.78%,-2.13亿
488,600549,厦门钨业,49.03,19.35%,33.32%,4.58亿
489,2379,宏创控股,28.45,19.29%,22.07%,5.95亿
490,2099,海翔药业,7.12,19.26%,32.33%,450.47万
491,688600,皖仪科技,28.72,19.22%,22.86%,3227.31万
492,2647,*ST仁东,8.87,19.22%,36.46%,-6914.22万
493,603966,法兰泰克,13.61,19.18%,40.47%,5336.18万
494,300627,华测导航,40.68,19.12%,74.25%,3.14亿
495,601336,新华保险,83.47,19.11%,12.78%,8.38亿
496,688315,诺禾致源,15.96,19.10%,16.03%,6449.28万
497,603186,华正新材,55.99,19.10%,77.50%,3469.40万
498,688131,皓元医药,84.61,19.09%,16.37%,6615.33万
499,300007,汉威科技,59.41,19.08%,164.19%,2.96亿
500,603416,信捷电气,64.34,18.97%,36.94%,1.33亿
501,300699,光威复材,41.48,18.96%,100.55%,2.90亿
502,605287,德才股份,30.76,18.95%,42.08%,2539.06万
503,2703,浙江世宝,27.76,18.94%,227.86%,-18.30亿
504,301117,佳缘科技,70.4,18.90%,282.57%,1.42亿
505,1210,金房能源,20.82,18.90%,66.57%,-9275.67万
506,300148,天舟文化,5.16,18.89%,64.78%,3.30亿
507,600651,飞乐音响,8.57,18.86%,18.89%,7918.59万
508,300288,朗玛信息,15.88,18.86%,55.89%,1.93亿
509,603103,横店影视,18.6,18.85%,13.49%,4514.06万
510,300725,药石科技,46.27,18.85%,64.89%,4.75亿
511,300051,琏升科技,7.95,18.83%,92.66%,-1.03亿
512,301368,丰立智能,69.9,18.82%,141.19%,3733.55万
513,300862,蓝盾光电,27.28,18.82%,80.03%,3.55亿
514,603334,丰倍生物,50.29,18.75%,140.43%,1.39亿
515,688027,国盾量子,613.95,18.75%,49.64%,2.96亿
516,300969,恒帅股份,139.9,18.72%,78.37%,9092.45万
517,688510,航亚科技,31.36,18.70%,43.69%,1.05亿
518,2316,亚联发展,5.65,18.70%,72.61%,-1.95亿
519,300048,合康新能,6.93,18.66%,62.12%,-4060.65万
520,2571,德力股份,12.53,18.66%,104.77%,-2.47亿
521,688172,燕东微,33.2,18.61%,32.98%,1.47亿
522,688669,聚石化学,26.34,18.54%,25.80%,5941.51万
523,688257,新锐股份,41.36,18.51%,32.23%,5887.73万
524,301382,蜂助手,42.27,18.47%,111.45%,5.96亿
525,600257,大湖股份,7.19,18.45%,69.54%,6526.09万
526,688727,恒坤新材,56.73,18.43%,223.38%,-4.15亿
527,600362,江西铜业,57.21,18.42%,44.27%,-2.84亿
528,2995,天地在线,19.29,18.42%,65.92%,1.63亿
529,2290,禾盛新材,53.79,18.40%,20.93%,2099.18万
530,688090,瑞松科技,48.04,18.38%,75.33%,-5998.87万
531,600718,东软集团,11.75,18.33%,39.58%,5.07亿
532,688327,云从科技,16.79,18.32%,51.42%,4.86亿
533,300682,朗新集团,18.34,18.32%,33.29%,5523.52万
534,688433,华曙高科,74.65,18.30%,35.12%,2.45亿
535,603739,蔚蓝生物,16.74,18.30%,27.63%,-5085.45万
536,605069,正和生态,14.51,18.26%,227.55%,-8144.69万
537,300254,仟源医药,11.97,18.16%,56.63%,1.26亿
538,612,焦作万方,12.97,18.12%,70.24%,2863.51万
539,600577,精达股份,14.62,18.09%,71.77%,-2.30亿
540,603059,倍加洁,36.25,18.08%,24.49%,4263.79万
541,300868,杰美特,34.95,18.07%,39.15%,1.08亿
542,603822,ST嘉澳,111.27,18.05%,26.36%,-6529.07万
543,301301,川宁生物,12.04,18.04%,40.97%,3.03亿
544,688592,司南导航,48.31,18.00%,112.50%,4449.29万
545,601600,中国铝业,13.97,17.99%,33.11%,-5.28亿
546,300562,乐心医疗,16.0,17.99%,71.77%,1.59亿
547,300192,科德教育,25.0,17.98%,105.47%,1.23亿
548,301216,万凯新材,20.43,17.96%,33.16%,2.99亿
549,603079,圣达生物,20.03,17.96%,29.22%,5020.14万
550,2451,摩恩电气,12.35,17.96%,156.08%,-3.13亿
551,2005,ST德豪,2.96,17.93%,10.30%,405.04万
552,1896,豫能控股,6.38,17.93%,24.45%,-1.73亿
553,688372,伟测科技,121.87,17.90%,40.05%,9174.49万
554,300385,雪浪环境,7.39,17.86%,37.28%,3160.81万
555,300299,富春股份,8.38,17.86%,97.82%,2.47亿
556,301221,光庭信息,61.37,17.84%,93.38%,1.46亿
557,603356,华菱精工,16.98,17.83%,51.70%,-5459.71万
558,688083,中望软件,79.0,17.82%,19.88%,1.21亿
559,300912,凯龙高科,19.44,17.82%,68.65%,4060.90万
560,300594,朗进科技,23.15,17.81%,51.85%,4016.21万
561,300559,佳发教育,14.42,17.81%,48.32%,9457.98万
562,2517,恺英网络,26.33,17.81%,34.83%,8.36亿
563,300895,铜牛信息,53.15,17.77%,64.69%,5.63亿
564,688020,方邦股份,84.9,17.77%,50.18%,-1283.00万
565,600026,中远海能,13.81,17.73%,16.31%,4.74亿
566,688552,航天南湖,42.31,17.69%,146.07%,2910.81万
567,688768,容知日新,50.81,17.67%,20.33%,5555.12万
568,603272,联翔股份,21.59,17.66%,43.42%,-4820.29万
569,2046,国机精工,51.77,17.66%,71.62%,-8.21亿
570,300492,华图山鼎,87.65,17.64%,12.77%,1.58亿
571,785,居然智家,3.61,17.59%,18.95%,-1.68亿
572,2620,ST瑞和,6.02,17.58%,19.41%,-4322.60万
573,300271,华宇软件,8.5,17.57%,33.06%,2.14亿
574,603090,宏盛股份,69.9,17.56%,65.94%,-7698.16万
575,301198,喜悦智行,13.7,17.50%,38.46%,221.79万
576,603926,铁流股份,18.67,17.50%,34.31%,4633.74万
577,301348,蓝箭电子,24.06,17.48%,82.44%,2786.64万
578,688321,微芯生物,34.07,17.44%,35.33%,-6082.52万
579,2871,伟隆股份,19.39,17.44%,46.56%,7482.07万
580,600759,洲际油气,3.58,17.38%,163.10%,-10.83亿
581,300716,ST泉为,11.69,17.37%,26.67%,-2598.70万
582,2729,好利科技,18.73,17.36%,68.61%,-671.00万
583,600525,ST长园,4.07,17.29%,19.71%,2511.87万
584,301299,卓创资讯,62.36,17.24%,32.84%,9943.45万
585,300638,广和通,33.12,17.24%,116.75%,2.69亿
586,2405,四维图新,10.61,17.24%,64.83%,13.99亿
587,300609,汇纳科技,44.41,17.21%,56.82%,1.85亿
588,300520,科大国创,43.93,17.21%,163.84%,-1.95亿
589,2882,金龙羽,37.12,17.21%,58.79%,-1.98亿
590,300413,芒果超媒,28.1,17.18%,37.81%,8054.79万
591,688698,伟创电气,106.03,17.16%,39.28%,2.04亿
592,1208,华菱线缆,27.95,17.14%,414.75%,-11.92亿
593,603516,淳中科技,261.27,17.14%,36.69%,3044.64万
594,688691,灿芯股份,120.29,17.13%,123.77%,3.60亿
595,600629,华建集团,22.53,17.10%,82.23%,-3.40亿
596,300163,先锋新材,4.8,17.07%,107.53%,1791.11万
597,605398,新炬网络,33.0,17.06%,40.76%,-7072.66万
598,600120,浙江东方,7.21,17.05%,46.80%,3.20亿
599,301446,福事特,37.7,17.04%,69.33%,4177.03万
600,300399,天利科技,29.84,17.02%,107.92%,-569.82万
601,300264,佳创视讯,7.63,17.02%,140.15%,4903.58万
602,300206,理邦仪器,15.13,17.01%,38.91%,7856.06万
603,688333,铂力特,124.27,16.99%,93.79%,5.20亿
604,603012,创力集团,7.03,16.97%,63.05%,-9055.40万
605,301486,致尚科技,128.29,16.94%,131.63%,-2.47亿
606,300604,长川科技,122.81,16.93%,80.26%,8.95亿
607,688046,药康生物,17.98,16.91%,9.81%,341.12万
608,300642,透景生命,21.94,16.89%,62.00%,-643.18万
609,688443,智翔金泰,31.43,16.80%,38.03%,6395.53万
610,603993,洛阳钼业,22.8,16.80%,11.62%,11.43亿
611,2532,天山铝业,18.15,16.80%,16.81%,5120.21万
612,2292,奥飞娱乐,10.3,16.78%,70.03%,4.49亿
613,603579,荣泰健康,27.29,16.77%,104.61%,-6.61亿
614,300533,冰川网络,40.12,16.76%,77.22%,2.61亿
615,603650,彤程新材,53.8,16.75%,51.65%,-15.38亿
616,601958,金钼股份,18.05,16.75%,13.98%,3.27亿
617,2446,盛路通信,12.13,16.75%,170.41%,-2.83亿
618,605162,新中港,10.13,16.71%,28.88%,-6002.68万
619,300133,华策影视,9.64,16.71%,101.33%,4.87亿
620,688088,虹软科技,56.12,16.70%,29.13%,2.14亿
621,688319,欧林生物,29.93,16.69%,16.85%,1.29亿
622,688692,达梦数据,302.0,16.68%,22.49%,6.97亿
623,603588,高能环境,8.82,16.67%,45.27%,-7522.20万
624,600089,特变电工,27.37,16.67%,47.18%,-46.27亿
625,600416,湘电股份,16.6,16.65%,59.18%,8.12亿
626,301638,南网数字,22.88,16.62%,172.96%,-1.43亿
627,688399,硕世生物,81.25,16.62%,34.32%,1.92亿
628,300493,润欣科技,21.91,16.60%,89.81%,7.92亿
629,688253,英诺特,35.98,16.59%,43.92%,7160.71万
630,300005,探路者,12.93,16.59%,36.05%,8550.12万
631,792,盐湖股份,33.8,16.59%,25.62%,3.92亿
632,1300,三柏硕,17.74,16.56%,22.56%,2571.69万
633,600547,山东黄金,46.27,16.55%,13.15%,10.61亿
634,2243,力合科创,11.9,16.55%,51.78%,-6136.90万
635,301120,新特电气,21.91,16.54%,136.30%,-6904.77万
636,510,新金路,13.89,16.53%,127.62%,183.51万
637,300239,东宝生物,6.63,16.52%,54.79%,1.76亿
638,301548,崇德科技,64.91,16.51%,106.33%,1.69亿
639,600410,华胜天成,20.18,16.51%,181.58%,8.07亿
640,600271,航天信息,12.29,16.49%,85.03%,-9.00亿
641,301313,凡拓数创,30.48,16.47%,64.99%,3748.86万
642,688191,智洋创新,36.29,16.46%,18.43%,7125.80万
643,603881,数据港,35.02,16.46%,67.12%,8.93亿
644,301057,汇隆新材,37.52,16.45%,67.63%,-162.28万
645,600337,美克家居,3.4,16.44%,58.97%,-1.61亿
646,300363,博腾股份,27.41,16.44%,25.07%,2.67亿
647,2298,中电鑫龙,12.2,16.41%,97.90%,4702.03万
648,2929,润建股份,46.06,16.40%,77.23%,-1.91亿
649,603877,太平鸟,17.04,16.39%,15.82%,-8566.14万
650,300668,杰恩设计,31.17,16.35%,96.48%,-4131.62万
651,2634,棒杰股份,5.99,16.31%,40.52%,1350.59万
652,603216,梦天家居,44.8,16.30%,26.58%,-9160.33万
653,1266,宏英智能,34.4,16.29%,169.02%,-5.88亿
654,300885,海昌新材,30.46,16.26%,208.09%,-1103.69万
655,688350,富淼科技,29.4,16.25%,33.61%,1499.65万
656,688518,联赢激光,27.47,16.25%,43.77%,1.86亿
657,300242,佳云科技,5.87,16.24%,73.77%,-4217.34万
658,300884,狄耐克,17.5,16.20%,191.94%,-8166.92万
659,300943,春晖智控,24.18,16.19%,128.51%,-1507.18万
660,688023,安恒信息,59.6,16.18%,41.09%,2.57亿
661,2649,博彦科技,15.08,16.18%,49.68%,4.40亿
662,688238,和元生物,7.76,16.17%,20.77%,7617.55万
663,688448,磁谷科技,52.25,16.14%,71.45%,2629.53万
664,2394,联发股份,18.58,16.12%,58.74%,-2.30亿
665,2278,神开股份,15.25,16.06%,164.21%,-2.66亿
666,2107,沃华医药,7.17,16.02%,37.90%,6022.75万
667,600497,驰宏锌锗,8.49,15.98%,36.58%,2.08亿
668,300234,开尔新材,5.95,15.98%,64.41%,9449.62万
669,2425,凯撒文化,4.21,15.98%,41.01%,-9732.70万
670,301520,万邦医药,46.21,15.96%,49.60%,1616.10万
671,300935,盈建科,37.31,15.94%,58.01%,-1932.67万
672,300322,硕贝德,29.21,15.91%,211.44%,-1.34亿
673,300919,中伟股份,52.79,15.89%,26.90%,1.58亿
674,605186,健麾信息,22.97,15.89%,19.62%,-1849.74万
675,156,华数传媒,8.68,15.89%,13.25%,2.37亿
676,2422,科伦药业,33.93,15.88%,16.51%,2.66亿
677,301265,华新环保,14.05,15.83%,106.25%,-1.38亿
678,600482,中国动力,24.24,15.81%,18.78%,12.89亿
679,1330,博纳影业,9.11,15.76%,73.01%,-2543.84万
680,301189,奥尼电子,45.7,15.75%,36.61%,-994.26万
681,688767,博拓生物,44.93,15.74%,63.51%,1.63亿
682,688500,慧辰股份,74.82,15.71%,61.27%,2.69亿
683,603466,风语筑,10.61,15.70%,49.22%,1.61亿
684,301398,星源卓镁,60.27,15.66%,131.15%,1.39亿
685,603358,华达科技,55.6,15.66%,14.39%,5303.27万
686,300002,神州泰岳,13.15,15.66%,54.21%,9.73亿
687,300426,华智数媒,9.24,15.64%,33.77%,178.97万
688,603282,亚光股份,22.88,15.61%,34.00%,-3516.80万
689,688188,柏楚电子,157.2,15.59%,8.90%,3.05亿
690,300359,全通教育,6.08,15.59%,29.99%,7715.75万
691,300285,国瓷材料,32.59,15.57%,60.57%,-2.47亿
692,300980,祥源新材,33.3,15.54%,98.35%,2.27亿
693,605488,福莱新材,37.2,15.53%,42.14%,3.07亿
694,300166,东方国信,11.47,15.51%,50.46%,4.09亿
695,603920,世运电路,53.41,15.48%,61.92%,-4.30亿
696,301305,朗坤科技,25.91,15.46%,66.88%,6788.97万
697,2908,德生科技,10.86,15.41%,112.45%,-2.44亿
698,301279,金道科技,35.52,15.32%,49.22%,-2840.88万
699,300047,天源迪科,14.08,15.32%,65.14%,6144.78万
700,300432,富临精工,18.69,15.30%,49.40%,4.66亿
701,301295,美硕科技,33.18,15.29%,100.88%,4094.64万
702,605167,利柏特,15.83,15.29%,55.53%,-718.61万
703,2383,合众思壮,13.65,15.29%,156.13%,-12.36亿
704,688385,复旦微电,89.42,15.26%,47.06%,6.65亿
705,607,华媒控股,4.76,15.25%,34.96%,1.07亿
706,2922,伊戈尔,38.18,15.24%,74.62%,-7.00亿
707,2291,遥望科技,7.41,15.24%,87.77%,1.36亿
708,2683,广东宏大,50.61,15.21%,34.82%,4.29亿
709,301571,国科天成,61.68,15.20%,63.53%,-3999.87万
710,300937,药易购,40.41,15.19%,177.40%,-6855.94万
711,688096,京源环保,8.8,15.18%,45.52%,768.51万
712,301302,华如科技,26.13,15.16%,43.33%,1.14亿
713,2092,中泰化学,5.47,15.16%,42.30%,-1.41亿
714,301160,翔楼新材,73.81,15.15%,79.30%,2.33亿
715,300982,苏文电能,22.62,15.11%,57.97%,1919.54万
716,3039,顺控发展,17.3,15.10%,35.07%,-3.48亿
717,300118,东方日升,18.07,15.10%,205.73%,-7407.70万
718,301413,安培龙,142.12,15.09%,118.21%,-1.38亿
719,603828,ST柯利达,9.24,15.07%,11.42%,-3605.28万
720,1223,欧克科技,55.05,15.05%,17.82%,-2056.01万
721,300018,中元股份,12.62,15.04%,64.17%,-3478.40万
722,600192,长城电工,10.87,15.03%,85.97%,-2.50亿
723,603602,纵横通信,16.54,15.02%,48.64%,4581.60万
724,2592,ST八菱,8.96,15.02%,47.75%,-1.03亿
725,600845,宝信软件,23.8,14.98%,16.76%,1.38亿
726,600268,国电南自,12.36,14.98%,34.74%,-9349.96万
727,688058,宝兰德,30.9,14.91%,24.78%,-687.59万
728,301395,仁信新材,13.27,14.89%,73.80%,4107.63万
729,2912,中新赛克,33.59,14.88%,32.85%,1.37亿
730,2602,世纪华通,19.66,14.84%,28.43%,16.37亿
731,301073,君亭酒店,30.83,14.82%,51.55%,2642.34万
732,300155,安居宝,7.06,14.80%,77.65%,5859.64万
733,688765,禾元生物,82.2,14.79%,93.99%,-9102.38万
734,688651,盛邦安全,52.1,14.78%,172.99%,-6026.48万
735,300992,泰福泵业,30.38,14.77%,48.72%,5419.34万
736,688326,经纬恒润,135.2,14.72%,37.50%,-3.21亿
737,2172,澳洋健康,4.6,14.71%,26.19%,-4358.21万
738,301262,海看股份,27.38,14.70%,62.21%,9680.32万
739,600584,长电科技,42.2,14.67%,44.38%,5.09亿
740,605090,九丰能源,47.88,14.66%,64.96%,-3.33亿
741,688297,中无人机,53.01,14.64%,22.55%,3.64亿
742,688556,高测股份,13.47,14.64%,77.57%,-8843.02万
743,601811,新华文轩,15.44,14.63%,7.16%,1.05亿
744,600969,郴电国际,11.14,14.61%,38.05%,-3128.22万
745,603189,网达软件,22.23,14.59%,38.42%,1.53亿
746,300582,英飞特,16.96,14.59%,132.19%,-1.99亿
747,300540,蜀道装备,22.3,14.59%,56.85%,6045.14万
748,688390,固德威,70.96,14.58%,39.85%,2.04亿
749,2362,汉王科技,23.97,14.58%,51.96%,2.10亿
750,300608,思特奇,12.5,14.57%,35.90%,5639.78万
751,2206,海利得,6.69,14.55%,36.36%,1.93亿
752,688652,京仪装备,112.82,14.54%,42.42%,6785.59万
753,300017,网宿科技,11.69,14.50%,39.03%,8.01亿
754,688092,爱科科技,28.14,14.48%,18.88%,625.72万
755,603682,锦和商管,7.59,14.48%,36.08%,295.90万
756,603938,三孚股份,23.9,14.46%,60.90%,-5.57亿
757,300221,银禧科技,11.41,14.44%,121.44%,-5043.12万
758,595,*ST宝实,6.58,14.43%,13.03%,-75.65万
759,301003,江苏博云,46.93,14.41%,30.27%,-4002.18万
760,2545,东方铁塔,20.56,14.41%,15.20%,5358.26万
761,688621,阳光诺和,75.7,14.40%,33.42%,2.42亿
762,2838,道恩股份,27.72,14.40%,19.27%,2.22亿
763,300245,天玑科技,13.69,14.37%,38.88%,1388.48万
764,600722,金牛化工,6.85,14.36%,38.98%,7720.53万
765,300672,国科微,122.1,14.35%,81.96%,11.53亿
766,688401,路维光电,57.26,14.34%,32.04%,1.07亿
767,688509,正元地信,5.9,14.34%,81.52%,-5014.74万
768,603712,七一二,22.49,14.34%,46.98%,5.45亿
769,2162,悦心健康,5.58,14.34%,46.44%,-4755.33万
770,300806,斯迪克,34.05,14.34%,56.66%,2.40亿
771,600666,奥瑞德,3.75,14.33%,42.35%,2.11亿
772,688332,中科蓝讯,142.55,14.32%,108.87%,-3347.09万
773,688143,长盈通,57.39,14.32%,71.26%,-1.88亿
774,603116,红蜻蜓,6.55,14.31%,44.45%,-4978.48万
775,2755,奥赛康,18.93,14.31%,17.55%,8200.94万
776,603626,科森科技,19.64,14.25%,154.89%,2.42亿
777,301518,长华化学,39.55,14.24%,83.25%,-8693.42万
778,301052,果麦文化,44.21,14.24%,117.12%,-2160.80万
779,2978,安宁股份,37.4,14.23%,33.09%,3551.90万
780,603009,北特科技,49.27,14.21%,48.41%,2.15亿
781,2918,蒙娜丽莎,15.99,14.21%,41.59%,3807.02万
782,603916,苏博特,11.02,14.20%,49.11%,3727.54万
783,2542,中化岩土,3.86,14.20%,40.04%,-1.18亿
784,301608,博实结,98.15,14.18%,47.00%,-1575.63万
785,603458,勘设股份,11.92,14.18%,73.30%,-833.43万
786,300406,九强生物,15.23,14.17%,20.62%,1.26亿
787,300347,泰格医药,62.9,14.14%,21.43%,4.42亿
788,2380,科远智慧,30.87,14.12%,58.60%,8567.14万
789,700,模塑科技,13.1,14.11%,143.88%,-5.48亿
790,859,国风新材,12.55,14.09%,218.81%,-22.82亿
791,600531,豫光金铅,13.46,14.07%,92.98%,-2.24亿
792,301178,天亿马,55.09,14.06%,63.08%,-230.03万
793,688565,力源科技,12.49,14.06%,24.55%,2684.00万
794,2208,合肥城建,12.9,14.06%,113.79%,-10.16亿
795,601899,紫金矿业,38.24,14.05%,15.03%,-16.98亿
796,688717,艾罗能源,73.9,13.99%,49.45%,1.47亿
797,301085,亚康股份,57.7,13.94%,52.14%,1.41亿
798,688579,山大地纬,12.19,13.93%,17.12%,6478.05万
799,600513,联环药业,20.85,13.93%,57.01%,-1.54亿
800,300552,万集科技,36.8,13.93%,199.81%,-2.42亿
801,603191,望变电气,17.43,13.92%,39.88%,-7030.68万
802,600587,新华医疗,16.55,13.90%,53.28%,-6309.41万
803,2512,达华智能,7.47,13.87%,152.88%,-11.97亿
804,2248,华东数控,13.3,13.87%,92.95%,-2.06亿
805,605003,众望布艺,33.7,13.85%,53.87%,-1.04亿
806,603799,华友钴业,75.14,13.85%,41.40%,16.18亿
807,301602,超研股份,25.0,13.84%,62.78%,227.75万
808,605100,华丰股份,47.87,13.84%,24.01%,3177.17万
809,603169,兰石重装,12.09,13.84%,78.91%,-8918.22万
810,300925,法本信息,23.47,13.82%,67.36%,799.46万
811,301288,*ST清研,18.57,13.79%,12.97%,3313.11万
812,300842,帝科股份,72.13,13.79%,61.92%,-2.27亿
813,300310,宜通世纪,6.85,13.79%,87.35%,8051.87万
814,301551,无线传媒,35.84,13.78%,56.23%,1.37亿
815,605336,帅丰电器,17.68,13.77%,30.07%,5719.62万
816,688200,华峰测控,216.1,13.74%,22.98%,1.98亿
817,600230,沧州大化,15.15,13.74%,62.16%,-7726.06万
818,657,中钨高新,33.55,13.73%,60.11%,-2452.19万
819,768,中航西飞,28.59,13.72%,30.25%,10.91亿
820,300817,双飞集团,22.99,13.70%,72.87%,-1826.22万
821,300882,万胜智能,21.77,13.68%,24.29%,-3924.89万
822,300921,南凌科技,25.78,13.67%,102.44%,3.47亿
823,603339,四方科技,14.8,13.67%,38.22%,-1916.21万
824,600711,盛屯矿业,16.88,13.67%,52.45%,-3.85亿
825,688068,热景生物,187.55,13.67%,20.31%,1.85亿
826,301629,矽电股份,258.0,13.65%,249.80%,-8566.42万
827,2219,新里程,2.5,13.64%,22.60%,-3.17亿
828,300191,潜能恒信,20.77,13.62%,40.29%,1185.87万
829,688002,睿创微纳,108.27,13.61%,21.53%,7204.27万
830,300263,隆华科技,9.77,13.60%,71.07%,6604.24万
831,600773,西藏城投,14.38,13.59%,24.93%,-2171.57万
832,603808,歌力思,9.46,13.57%,22.52%,-1388.78万
833,300205,*ST天喻,4.78,13.54%,17.95%,439.63万
834,301125,腾亚精工,19.72,13.53%,30.77%,2140.40万
835,603889,新澳股份,8.9,13.52%,18.07%,6256.11万
836,688201,信安世纪,15.12,13.51%,44.76%,2234.25万
837,688097,博众精工,39.27,13.50%,16.01%,2.02亿
838,300825,阿尔特,10.86,13.48%,49.43%,7614.39万
839,300286,安科瑞,26.54,13.47%,39.43%,1.11亿
840,601226,华电科工,9.02,13.46%,25.40%,-6240.82万
841,600602,云赛智联,20.4,13.46%,28.19%,3.76亿
842,688316,青云科技,69.31,13.44%,62.72%,1.35亿
843,600170,上海建工,3.04,13.43%,26.76%,-8516.63万
844,600506,统一股份,27.29,13.42%,192.26%,-6.30亿
845,300525,博思软件,15.22,13.41%,60.15%,4.32亿
846,300153,科泰电源,33.93,13.40%,88.84%,2.34亿
847,301185,鸥玛软件,21.36,13.38%,41.48%,1.06亿
848,300030,阳普医疗,8.39,13.38%,36.60%,3611.06万
849,300201,海伦哲,7.46,13.37%,73.41%,2.90亿
850,300579,数字认证,33.35,13.36%,55.11%,-3475.70万
851,301567,贝隆精密,51.0,13.33%,164.97%,-7448.72万
852,300485,赛升药业,12.16,13.33%,35.08%,1232.06万
853,78,海王生物,4.08,13.33%,66.07%,-1.38亿
854,688237,超卓航科,53.97,13.31%,27.17%,-3233.03万
