代码,名称,上市日期,累计股息,年均股息,分红次数,融资总额,融资次数
688627,精智达,2023-07-18,1.2,0.59,2,9.8657,1
688631,莱斯信息,2023-06-28,1.2,0.59,2,9.698,1
688636,智明达,2021-04-08,1.2,0.31,4,3.8183,1
688660,电气风电,2021-05-19,1.2,0.31,1,27.9907,1
688691,灿芯股份,2024-04-11,1.2,1.21,2,5.213,1
688695,中创股份,2024-03-13,1.2,1.16,2,3.9936,1
688787,海天瑞声,2021-08-13,1.2,0.3,3,3.3636,1
000410,沈阳机床,1996-07-18,1.1,0.04,4,26.7594,2
001373,翔腾新材,2023-06-01,1.1,0.55,3,4.4233,1
001382,新亚电缆,2025-03-21,1.1,0.0,1,4.0071,1
002114,罗平锌电,2007-02-15,1.1,0.06,1,10.8424,2
002505,鹏都农牧,2010-11-18,1.1,0.08,2,71.2302,3
002604,龙力退,2011-07-28,1.1,0.13,4,14.0095,2
002657,中科金财,2012-02-28,1.1,0.09,7,15.3873,3
300106,西部牧业,2010-08-20,1.1,0.07,6,7.1031,2
300527,ST应急,2016-08-05,1.1,0.12,7,7.1404,1
300603,立昂技术,2017-01-26,1.1,0.12,4,14.141,3
300647,超频三,2017-05-03,1.1,0.14,4,9.3855,3
300710,万隆光电,2017-10-19,1.1,0.14,4,2.341,1
300875,捷强装备,2020-08-24,1.1,0.21,2,9.27,1
301027,华蓝集团,2021-07-15,1.1,0.28,3,3.6817,1
301041,金百泽,2021-08-11,1.1,0.27,4,1.5209,1
301049,超越科技,2021-08-24,1.1,0.28,1,3.8643,1
301117,佳缘科技,2022-01-17,1.1,0.27,3,9.9499,1
301171,易点天下,2022-08-19,1.1,0.36,3,11.9753,1
301213,观想科技,2021-12-06,1.1,0.28,3,5.691,1
301308,江波龙,2022-08-05,1.1,0.37,2,21.8501,1
301313,凡拓数创,2022-09-30,1.1,0.37,2,5.559,1
301361,众智科技,2022-11-16,1.1,0.36,4,7.0485,1
301499,维科精密,2023-07-21,1.1,0.53,3,6.0128,1
301580,爱迪特,2024-06-26,1.1,1.11,1,7.6132,1
301631,壹连科技,2024-11-22,1.1,1.06,1,10.8064,1
600145,退市新亿,1999-09-23,1.1,0.05,6,0.0,0
600169,太原重工,1998-09-04,1.1,0.04,4,43.8762,4
600745,闻泰科技,1996-08-28,1.1,0.04,5,156.2655,4
601698,中国卫通,2019-06-28,1.1,0.19,7,31.9723,2
603032,德新科技,2017-01-05,1.1,0.13,4,1.607,1
603133,退市碳元,2017-03-20,1.1,0.16,3,3.5,1
688004,博汇科技,2020-06-12,1.1,0.22,2,3.5757,1
688030,山石网科,2019-09-30,1.1,0.18,3,8.5947,1
688037,芯源微,2019-12-16,1.1,0.18,6,14.9583,2
688091,上海谊众,2021-09-09,1.1,0.28,2,9.3603,1
688212,澳华内镜,2021-11-15,1.1,0.28,3,6.5918,1
688315,诺禾致源,2021-04-13,1.1,0.26,4,7.7738,2
688432,有研硅,2022-11-10,1.1,0.37,3,16.6397,1
688523,航天环宇,2023-06-02,1.1,0.53,1,8.2311,1
688535,华海诚科,2023-04-04,1.1,0.54,4,6.3294,1
688552,航天南湖,2023-05-18,1.1,0.54,2,16.5662,1
688603,天承科技,2023-07-10,1.1,0.53,2,7.0738,1
688608,恒玄科技,2020-12-16,1.1,0.21,5,47.5878,1
688609,九联科技,2021-03-23,1.1,0.28,2,3.454,1
688776,国光电气,2021-08-31,1.1,0.27,3,9.0615,1
688798,艾为电子,2021-08-16,1.1,0.28,3,30.3526,1
000996,中期退,2000-07-18,1.0,0.04,4,0.0,0
001255,博菲电气,2022-09-30,1.0,0.35,3,3.3135,1
002052,同洲电子,2006-06-27,1.0,0.05,2,13.5283,3
002638,勤上股份,2011-11-25,1.0,0.07,4,28.2792,2
002740,爱迪尔,2015-01-22,1.0,0.15,5,7.59,2
002751,易尚展示,2015-04-24,1.0,0.14,7,5.8376,2
002805,丰元股份,2016-07-07,1.0,0.12,5,14.7547,3
002813,路畅科技,2016-10-12,1.0,0.11,3,1.6462,1
300061,旗天科技,2010-03-19,1.0,0.07,5,14.5507,2
300312,*ST邦讯,2012-05-08,1.0,0.1,3,5.0149,1
300318,博晖创新,2012-05-23,1.0,0.08,6,3.5854,1
300510,金冠股份,2016-05-06,1.0,0.11,3,14.0945,3
300518,新迅达,2016-06-24,1.0,0.11,6,4.5992,1
300879,大叶股份,2020-09-01,1.0,0.19,3,3.6526,1
300989,蕾奥规划,2021-05-07,1.0,0.24,3,6.957,1
301079,邵阳液压,2021-10-19,1.0,0.24,4,2.094,1
301228,实朴检测,2022-01-28,1.0,0.24,1,5.2633,1
301316,慧博云通,2022-10-13,1.0,0.33,3,2.4076,1
301321,翰博高新,2022-08-18,1.0,0.33,1,0.0,0
301372,科净源,2023-08-11,1.0,0.48,1,6.2879,1
301418,协昌科技,2023-08-21,1.0,0.48,2,8.4795,1
301479,弘景光电,2025-03-18,1.0,0.0,1,5.9373,1
301516,中远通,2023-12-08,1.0,0.48,1,4.2246,1
600165,ST宁科,1998-05-29,1.0,0.04,1,5.4804,1
600179,安通控股,1998-11-04,1.0,0.04,2,6.4365,1
600381,*ST春天,2001-05-08,1.0,0.04,2,15.0418,1
600538,国发股份,2003-01-14,1.0,0.04,2,7.4465,2
601096,宏盛华源,2023-12-22,1.0,0.49,3,10.366,1
601212,白银有色,2017-02-15,1.0,0.13,8,18.0976,2
603257,中国瑞林,2025-04-08,1.0,0.0,1,5.3204,1
603261,*ST立航,2022-03-15,1.0,0.34,2,3.3472,1
603273,天元智能,2023-10-23,1.0,0.48,3,4.5082,1
603275,众辰科技,2023-08-23,1.0,0.52,3,17.2628,1
603717,天域生物,2017-03-27,1.0,0.13,1,9.6405,2
688017,绿的谐波,2020-08-28,1.0,0.2,5,23.6434,2
688019,安集科技,2019-07-22,1.0,0.16,6,6.7851,2
688099,晶晨股份,2019-08-08,1.0,0.17,2,15.032,1
688184,ST帕瓦,2022-09-19,1.0,0.34,1,15.9513,1
688262,国芯科技,2022-01-06,1.0,0.24,2,22.6238,1
688265,南模生物,2021-12-28,1.0,0.26,2,14.6788,1
688573,信宇人,2023-08-17,1.0,0.51,1,5.062,1
000929,*ST兰黄,1999-06-23,0.9,0.03,2,0.0,0
001391,国货航,2024-12-30,0.9,0.93,1,34.373,1
002766,索菱股份,2015-06-11,0.9,0.09,3,5.3152,2
002862,实丰文化,2017-04-11,0.9,0.11,4,2.0198,1
002902,铭普光磁,2017-09-29,0.9,0.11,4,8.4283,2
003035,南网能源,2021-01-19,0.9,0.17,5,10.4356,1
300344,ST立方,2012-08-01,0.9,0.07,3,9.436,2
300391,*ST长药,2014-08-01,0.9,0.08,5,5.2963,2
300405,科隆股份,2014-10-30,0.9,0.08,3,4.2682,2
300465,高伟达,2015-05-28,0.9,0.09,4,3.8328,2
300540,蜀道装备,2016-08-23,0.9,0.1,4,7.852,2
300551,古鳌科技,2016-10-18,0.9,0.1,6,7.5049,2
300555,ST路通,2016-10-18,0.9,0.1,3,2.811,1
300589,江龙船艇,2017-01-13,0.9,0.1,6,4.7485,2
300598,诚迈科技,2017-01-20,0.9,0.1,7,3.368,2
300767,震安科技,2019-03-29,0.9,0.15,4,5.607,2
301040,中环海陆,2021-08-03,0.9,0.22,2,2.8037,1
301045,天禄科技,2021-08-13,0.9,0.22,2,4.759,2
301218,华是科技,2022-03-07,0.9,0.29,4,5.4311,1
301246,宏源药业,2023-03-20,0.9,0.44,3,21.9584,1
301251,威尔高,2023-09-06,0.9,0.43,2,8.7159,1
301297,富乐德,2022-12-30,0.9,0.3,3,6.3257,1
301382,蜂助手,2023-05-17,0.9,0.44,2,8.96,1
301413,安培龙,2023-12-18,0.9,0.44,2,5.4428,1
301421,波长光电,2023-08-23,0.9,0.46,3,7.5874,1
301498,乖宝宠物,2023-08-16,0.9,0.47,3,14.724,1
301526,国际复材,2023-12-26,0.9,0.46,1,16.9657,1
301555,惠柏新材,2023-10-31,0.9,0.43,1,4.6281,1
301585,蓝宇股份,2024-12-20,0.9,0.89,1,4.1621,1
301586,佳力奇,2024-08-28,0.9,0.91,2,3.3167,1
600275,退市昌鱼,2000-08-10,0.9,0.04,3,0.0,0
600485,*ST信威,2003-08-07,0.9,0.05,4,31.793,1
600721,百花医药,1996-06-26,0.9,0.03,1,6.2023,1
601059,信达证券,2023-02-01,0.9,0.31,4,25.8096,1
603205,健尔康,2024-11-07,0.9,0.89,1,3.8576,1
603271,永杰新材,2025-03-11,0.9,0.0,1,9.3192,1
603778,国晟科技,2015-12-31,0.9,0.09,4,8.3659,2
603895,天永智能,2018-01-22,0.9,0.11,4,3.2194,1
688055,龙腾光电,2020-08-17,0.9,0.18,3,3.5505,1
688086,紫晶存储,2020-02-26,0.9,0.47,2,8.8372,1
688121,卓然股份,2021-09-06,0.9,0.23,1,12.6354,2
688167,炬光科技,2021-12-24,0.9,0.22,2,16.3265,1
688244,永信至诚,2022-10-19,0.9,0.32,3,5.0605,1
688311,盟升电子,2020-07-31,0.9,0.18,2,10.5425,1
688313,仕佳光子,2020-08-12,0.9,0.18,4,4.449,1
688320,禾川科技,2022-04-28,0.9,0.29,2,8.065,1
688450,光格科技,2023-07-24,0.9,0.43,1,7.8782,1
688507,索辰科技,2023-04-18,0.9,0.46,4,23.1575,1
688582,芯动联科,2023-06-30,0.9,0.46,3,13.5436,1
688615,合合信息,2024-09-26,0.9,0.85,1,12.6984,1
688680,海优新材,2021-01-22,0.9,0.17,4,13.4691,1
688690,纳微科技,2021-06-23,0.9,0.22,4,5.0174,2
688701,卓锦股份,2021-09-16,0.9,0.22,1,2.0079,1
688721,龙图光罩,2024-08-06,0.9,0.88,1,5.5346,1
688726,拉普拉斯,2024-10-29,0.9,0.93,1,6.2501,1
000586,汇源通信,1995-12-20,0.8,0.03,1,0.0,0
000673,当代退,1997-01-24,0.8,0.03,1,19.6544,1
000697,ST炼石,1997-03-25,0.8,0.03,4,34.4341,3
001238,浙江正特,2022-09-19,0.8,0.27,2,3.7495,1
002200,*ST交投,2007-12-21,0.8,0.04,1,4.4944,2
002219,新里程,2008-03-06,0.8,0.05,5,27.4258,2
002618,*ST丹邦,2011-09-20,0.8,0.08,9,10.7686,2
002715,登云股份,2014-02-19,0.8,0.08,4,2.0133,1
002786,银宝山新,2015-12-23,0.8,0.08,4,8.2429,2
003009,中天火箭,2020-09-25,0.8,0.15,6,4.4596,1
300104,乐视退,2010-08-12,0.8,0.08,7,56.8587,3
300359,全通教育,2014-01-21,0.8,0.07,5,10.1845,2
300372,欣泰退,2014-01-27,0.8,0.21,2,2.2,1
300404,博济医药,2015-04-24,0.8,0.08,7,6.036,3
300426,华智数媒,2015-02-17,0.8,0.08,4,8.2377,2
300588,熙菱信息,2017-01-05,0.8,0.09,4,3.8224,2
300591,万里马,2017-01-10,0.8,0.09,2,5.6149,2
300671,富满微,2017-07-05,0.8,0.1,2,14.0767,3
300698,万马科技,2017-08-31,0.8,0.1,2,1.6848,1
300762,上海瀚讯,2019-03-14,0.8,0.13,4,14.8324,2
300784,利安科技,2024-06-07,0.8,0.78,2,3.3155,1
301013,利和兴,2021-06-29,0.8,0.2,2,2.8074,1
301052,果麦文化,2021-08-30,0.8,0.2,4,1.0575,1
301139,元道通信,2022-07-08,0.8,0.26,3,10.6518,1
301169,零点有数,2021-11-03,0.8,0.19,1,2.9393,1
301286,侨源股份,2022-06-14,0.8,0.28,3,6.2551,1
301311,昆船智能,2022-11-30,0.8,0.26,3,7.7656,1
301392,汇成真空,2024-06-05,0.8,0.8,2,2.4173,1
301590,优优绿能,2025-06-05,0.8,0.0,1,8.4379,1
301626,苏州天脉,2024-10-24,0.8,0.78,1,5.4493,1
600771,广誉远,1996-11-05,0.8,0.03,1,14.5815,2
600781,*ST辅仁,1996-12-18,0.8,0.03,1,0.0,0
601106,中国一重,2010-02-09,0.8,0.05,5,127.4234,2
601279,英利汽车,2021-04-15,0.8,0.21,3,7.2742,2
603061,金海通,2023-03-03,0.8,0.38,3,7.4681,1
603124,江南新材,2025-03-20,0.8,0.0,1,3.3107,1
603322,超讯通信,2016-07-28,0.8,0.09,3,2.0922,1
603595,东尼电子,2017-07-12,0.8,0.1,6,10.7804,3
603863,松炀资源,2019-06-21,0.8,0.14,1,4.5621,1
603978,深圳新星,2017-08-07,0.8,0.1,2,5.5158,1
605588,冠石科技,2021-08-12,0.8,0.21,3,4.5587,1
688038,中科通达,2021-07-13,0.8,0.19,1,1.9901,1
688048,长光华芯,2022-04-01,0.8,0.27,2,25.3617,1
688061,灿瑞科技,2022-10-18,0.8,0.28,2,19.9998,1
688084,晶品特装,2022-12-08,0.8,0.26,2,10.6728,1
688110,东芯股份,2021-12-10,0.8,0.21,2,30.6358,1
688120,华海清科,2022-06-08,0.8,0.26,3,34.8991,1
688189,南新制药,2020-03-26,0.8,0.16,1,11.3528,1
688202,美迪西,2019-11-05,0.8,0.13,3,15.6404,2
688225,亚信安全,2022-02-09,0.8,0.2,2,11.2251,1
688385,复旦微电,2021-08-04,0.8,0.2,4,6.8028,1
688545,兴福电子,2025-01-22,0.8,0.75,1,10.7104,1
688555,泽达易盛,2020-06-23,0.8,0.85,1,3.397,1
688591,泰凌微,2023-08-25,0.8,0.41,2,13.581,1
688592,司南导航,2023-08-16,0.8,0.38,3,6.911,1
688602,康鹏科技,2023-07-20,0.8,0.41,1,8.1066,1
688648,中邮科技,2023-11-13,0.8,0.39,1,4.3565,1
688710,益诺思,2024-09-03,0.8,0.82,1,6.0965,1
688737,中自科技,2021-10-22,0.8,0.21,1,14.0719,1
000611,天首退,1996-10-08,0.7,0.03,1,1.7284,1
000670,盈方微,1996-12-17,0.7,0.02,1,0.0,0
001270,*ST铖昌,2022-06-06,0.7,0.22,2,5.0911,1
001339,智微智能,2022-08-15,0.7,0.24,4,9.5118,1
002072,凯瑞德,2006-10-18,0.7,0.03,1,2.0614,1
002167,东方锆业,2007-09-13,0.7,0.04,3,15.8763,4
002684,*ST猛狮,2012-06-12,0.7,0.08,2,18.4752,3
300334,津膜科技,2012-07-05,0.7,0.05,5,8.8107,3
300411,金盾股份,2014-12-31,0.7,0.06,4,11.7074,2
300449,汉邦高科,2015-04-22,0.7,0.07,4,10.4226,3
300469,信息发展,2015-06-11,0.7,0.07,4,8.1846,2
300483,首华燃气,2015-06-30,0.7,0.07,4,9.669,2
300526,中潜股份,2016-08-02,0.7,0.15,4,1.8713,1
300648,星云股份,2017-04-25,0.7,0.08,6,12.5054,3
300810,中科海讯,2019-12-06,0.7,0.11,6,4.4192,1
300953,震裕科技,2021-03-18,0.7,0.16,5,13.8836,2
301152,天力锂能,2022-08-29,0.7,0.23,1,15.5033,1
301180,万祥科技,2021-11-16,0.7,0.18,3,4.3435,1
301231,荣信文化,2022-09-08,0.7,0.23,2,4.6905,1
301285,鸿日达,2022-09-28,0.7,0.25,3,6.7583,1
301489,思泉新材,2023-10-24,0.7,0.36,2,5.3337,1
301551,无线传媒,2024-09-26,0.7,0.74,2,3.5009,1
301556,托普云农,2024-10-17,0.7,0.68,1,2.3345,1
301566,达利凯普,2023-12-29,0.7,0.34,2,4.4799,1
600358,ST联合,2000-09-22,0.7,0.03,1,3.705,1
600722,金牛化工,1996-06-26,0.7,0.02,1,15.8939,1
603598,引力传媒,2015-05-27,0.7,0.07,2,2.1276,1
603616,韩建河山,2015-06-11,0.7,0.07,4,7.3523,2
603716,塞力医疗,2016-10-31,0.7,0.08,3,9.216,2
688136,科兴制药,2020-12-14,0.7,0.14,3,9.9464,1
688252,天德钰,2022-09-27,0.7,0.25,2,7.8401,1
688295,中复神鹰,2022-04-06,0.7,0.22,2,27.7668,1
688305,科德数控,2021-07-09,0.7,0.18,2,9.3797,3
688400,凌云光,2022-07-06,0.7,0.23,3,20.8055,1
688499,利元亨,2021-07-01,0.7,0.18,3,7.5856,1
688530,欧莱新材,2024-05-09,0.7,0.65,2,3.2292,1
688559,海目星,2020-09-09,0.7,0.14,2,16.5961,2
688595,芯海科技,2020-09-28,0.7,0.14,2,4.945,1
688619,罗普特,2021-02-23,0.7,0.16,2,8.1879,1
688708,佳驰科技,2024-12-05,0.7,0.7,2,10.0276,1
000503,国新健康,1992-11-30,0.6,0.02,2,7.8249,1
000504,*ST生物,1992-12-08,0.6,0.02,2,2.7111,1
000710,贝瑞基因,1997-04-22,0.6,0.02,1,0.0,0
002524,光正眼科,2010-12-17,0.6,0.04,3,6.5534,2
002571,德力股份,2011-04-12,0.6,0.04,2,11.0507,2
002858,力盛体育,2017-03-24,0.6,0.08,2,5.1803,2
300220,金运激光,2011-05-25,0.6,0.04,6,1.8304,1
300454,深信服,2018-05-16,0.6,0.08,6,20.3645,2
300706,阿石创,2017-09-26,0.6,0.07,7,4.5671,2
300883,龙利得,2020-09-10,0.6,0.13,4,3.59,1
300903,科翔股份,2020-11-05,0.6,0.12,3,16.1803,3
300940,南极光,2021-02-03,0.6,0.12,2,8.422,2
300966,共同药业,2021-04-09,0.6,0.14,2,1.9418,1
301030,仕净科技,2021-07-22,0.6,0.15,1,5.5303,2
301159,三维天地,2022-01-07,0.6,0.16,2,5.1554,1
301176,逸豪新材,2022-09-28,0.6,0.21,1,9.0345,1
301458,钧崴电子,2025-01-10,0.6,0.64,1,6.1945,1
301500,飞南资源,2023-09-21,0.6,0.29,1,8.898,1
301501,恒鑫生活,2025-03-19,0.6,0.0,1,8.9892,1
301528,多浦乐,2023-08-28,0.6,0.3,2,10.0792,1
301535,浙江华远,2025-03-27,0.6,0.0,1,2.627,1
301536,星宸科技,2024-03-28,0.6,0.61,2,6.279,1
301622,英思特,2024-12-04,0.6,0.59,2,5.7058,1
301629,矽电股份,2025-03-24,0.6,0.0,1,4.6353,1
601068,中铝国际,2018-08-31,0.6,0.08,2,9.7958,1
603729,龙韵股份,2015-03-24,0.6,0.06,5,4.0103,1
688011,新光光电,2019-07-22,0.6,0.11,2,8.6521,1
688066,航天宏图,2019-07-22,0.6,0.09,4,13.3117,2
688070,纵横股份,2021-02-10,0.6,0.13,1,4.4601,1
688260,昀冢科技,2021-04-06,0.6,0.14,1,2.4801,1
688323,瑞华泰,2021-04-28,0.6,0.16,2,2.1832,1
688333,铂力特,2019-07-22,0.6,0.11,5,36.0607,2
688336,三生国健,2020-07-22,0.6,0.11,3,16.3443,1
688433,华曙高科,2023-04-17,0.6,0.31,2,10.2333,1
688509,正元地信,2021-07-30,0.6,0.16,3,2.8847,1
688598,金博股份,2020-05-18,0.6,0.13,4,39.3521,2
688610,埃科光电,2023-07-19,0.6,0.31,1,11.3511,1
688622,禾信仪器,2021-09-13,0.6,0.15,1,2.7276,1
688693,锴威特,2023-08-18,0.6,0.31,2,6.648,1
688709,成都华微,2024-02-07,0.6,0.29,2,14.1593,1
688711,宏微科技,2021-09-01,0.6,0.16,3,5.968,1
688720,艾森股份,2023-12-06,0.6,0.3,2,5.445,1
001300,三柏硕,2022-10-19,0.5,0.18,2,6.1065,1
001309,德明利,2022-07-01,0.5,0.18,3,14.2793,2
002379,宏创控股,2010-03-31,0.5,0.03,2,21.4597,3
002856,美芝股份,2017-03-20,0.5,0.06,1,4.4105,2
300023,*ST宝德,2009-10-30,0.5,0.04,2,4.7514,2
300663,科蓝软件,2017-06-08,0.5,0.06,5,5.1126,2
300745,欣锐科技,2018-05-23,0.5,0.08,3,18.9354,3
300799,左江退,2019-10-29,0.5,0.1,3,3.1915,1
300912,凯龙高科,2020-12-07,0.5,0.09,1,4.4665,1
301173,毓恬冠佳,2025-03-03,0.5,0.0,1,5.5352,1
301183,东田微,2022-05-24,0.5,0.16,2,4.0349,1
301293,三博脑科,2023-05-05,0.5,0.24,2,10.6164,1
301307,美利信,2023-04-24,0.5,0.27,1,15.7716,1
301368,丰立智能,2022-12-15,0.5,0.17,3,5.899,1
301592,六九一二,2024-10-24,0.5,0.51,1,4.5271,1
301596,瑞迪智驱,2024-05-13,0.5,0.48,1,3.0056,1
301601,惠通科技,2025-01-15,0.5,0.53,1,3.5372,1
301628,强达电路,2024-10-31,0.5,0.51,1,4.532,1
600506,统一股份,2001-12-26,0.5,0.02,1,2.9215,1
600876,凯盛新能,1995-10-31,0.5,0.02,1,21.9328,2
601162,天风证券,2018-10-19,0.5,0.07,4,183.1328,4
603559,ST通脉,2016-12-02,0.5,0.05,3,2.6892,2
688012,中微公司,2019-07-22,0.5,0.09,3,95.6386,2
688052,纳芯微,2022-04-22,0.5,0.17,2,55.8125,1
688147,微导纳米,2022-12-23,0.5,0.16,2,10.2347,1
688148,芳源股份,2021-08-06,0.5,0.12,1,3.0105,1
688185,康希诺,2020-08-13,0.5,0.1,1,49.7946,1
688213,思特威,2022-05-20,0.5,0.16,2,11.7422,1
688217,睿昂基因,2021-05-17,0.5,0.11,1,1.948,1
688249,晶合集成,2023-05-05,0.5,0.25,1,97.2352,1
688271,联影医疗,2022-08-22,0.5,0.18,4,107.238,1
688359,三孚新科,2021-05-21,0.5,0.11,1,2.0286,1
688583,思看科技,2025-01-15,0.5,0.5,1,4.9344,1
688671,碧兴物联,2023-08-09,0.5,0.25,1,6.2344,1
688692,达梦数据,2024-06-12,0.5,0.46,2,15.7569,1
688757,胜科纳米,2025-03-25,0.5,0.0,1,2.966,1
000005,ST星源,1990-12-10,0.4,0.01,2,1.2088,1
000757,浩物股份,1997-06-27,0.4,0.02,1,6.152,2
001236,弘业期货,2022-08-05,0.4,0.12,3,1.6135,1
001335,信凯科技,2025-04-15,0.4,0.0,1,2.4385,1
002172,澳洋健康,2007-09-21,0.4,0.02,1,14.7122,4
002297,博云新材,2009-09-29,0.4,0.03,2,20.502,4
002816,*ST和科,2016-10-25,0.4,0.04,3,1.7239,1
003032,*ST传智,2021-01-12,0.4,0.08,3,2.9165,1
300364,中文在线,2015-01-21,0.4,0.03,4,21.2016,2
300466,赛摩智能,2015-05-28,0.4,0.04,3,5.8686,3
300467,迅游科技,2015-05-27,0.4,0.04,3,2.9404,1
300489,光智科技,2015-07-01,0.4,0.04,4,1.6203,1
300614,百川畅银,2021-05-25,0.4,0.09,2,3.2779,1
300895,铜牛信息,2020-09-24,0.4,0.07,2,2.6754,1
300961,深水海纳,2021-03-30,0.4,0.09,2,3.2056,1
301072,中捷精工,2021-09-29,0.4,0.11,2,1.4785,1
301205,联特科技,2022-09-13,0.4,0.15,3,6.5756,1
301269,华大九天,2022-07-29,0.4,0.15,3,34.6603,1
301306,西测测试,2022-07-26,0.4,0.12,1,8.0882,1
301517,陕西华达,2023-10-17,0.4,0.2,3,6.4687,1
301522,上大股份,2024-10-16,0.4,0.35,1,5.485,1
301602,超研股份,2025-01-22,0.4,0.41,1,3.8436,1
301618,长联科技,2024-09-30,0.4,0.39,1,2.7721,1
301658,首航新能,2025-04-02,0.4,0.0,1,4.1252,1
600127,金健米业,1998-05-06,0.4,0.02,2,3.9052,1
600228,*ST返利,1999-01-19,0.4,0.02,2,0.0,0
600753,*ST海钦,1996-09-27,0.4,0.01,1,0.9557,1
601258,庞大集团,2011-04-28,0.4,0.04,1,89.9301,2
601268,*ST二重,2010-02-02,0.4,0.08,1,50.2976,2
603072,天和磁材,2025-01-03,0.4,0.39,1,7.3034,1
603255,鼎际得,2022-08-18,0.4,0.12,2,6.569,1
605178,时空科技,2020-08-21,0.4,0.07,1,10.2448,1
688072,拓荆科技,2022-04-20,0.4,0.15,3,21.276,1
688114,华大智造,2022-09-09,0.4,0.13,1,32.8455,1
688206,概伦电子,2021-12-28,0.4,0.11,3,11.1497,1
688272,富吉瑞,2021-10-18,0.4,0.1,1,3.6984,1
688286,敏芯股份,2020-08-10,0.4,0.07,2,8.5539,2
688319,欧林生物,2021-06-08,0.4,0.1,1,3.5884,1
688347,华虹公司,2023-08-07,0.4,0.21,1,209.207,1
688365,光云科技,2020-04-29,0.4,0.07,2,5.4141,2
688418,震有科技,2020-07-22,0.4,0.08,1,7.1301,1
688498,源杰科技,2022-12-21,0.4,0.15,4,13.7868,1
688593,新相微,2023-06-01,0.4,0.22,1,9.1658,1
688620,安凯微,2023-06-27,0.4,0.18,1,9.2496,1
688652,京仪装备,2023-11-29,0.4,0.19,2,12.6625,1
688728,格科微,2021-08-18,0.4,0.1,3,35.0758,1
688750,金天钛业,2024-11-20,0.4,0.42,1,5.8732,1
000502,绿景退,1992-11-23,0.3,0.01,1,0.0,0
000820,*ST节能,1998-06-30,0.3,0.01,1,0.0,0
000955,欣龙控股,1999-12-09,0.3,0.01,1,5.2015,1
001279,强邦新材,2024-10-11,0.3,0.3,1,3.2222,1
001356,富岭股份,2025-01-23,0.3,0.26,1,6.78,1
002265,建设工业,2008-08-06,0.3,0.02,3,12.7558,3
002780,三夫户外,2015-12-09,0.3,0.03,3,5.7261,3
300116,*ST保力,2010-09-02,0.3,0.02,3,31.834,4
300392,腾信股份,2014-09-10,0.3,0.05,2,3.4895,1
300397,天和防务,2014-09-10,0.3,0.03,2,12.1631,2
300803,指南针,2019-11-18,0.3,0.05,2,2.9938,1
301037,保立佳,2021-07-30,0.3,0.07,1,2.8406,1
301260,格力博,2023-02-08,0.3,0.09,1,35.444,1
301275,汉朔科技,2025-03-11,0.3,0.0,1,10.235,1
301510,固高科技,2023-08-15,0.3,0.14,2,4.3402,1
301511,德福科技,2023-08-17,0.3,0.13,1,17.6441,1
301611,珂玛科技,2024-08-16,0.3,0.33,2,5.1301,1
600149,廊坊发展,1999-10-14,0.3,0.01,1,0.0,0
600749,西藏旅游,1996-10-15,0.3,0.01,1,11.0392,3
600793,宜宾纸业,1997-02-20,0.3,0.01,1,3.6705,1
603395,红四方,2024-11-26,0.3,0.34,1,3.6307,1
688041,海光信息,2022-08-12,0.3,0.11,3,105.828,1
688108,赛诺医疗,2019-10-30,0.3,0.06,1,3.069,1
688126,沪硅产业,2020-04-20,0.3,0.05,1,72.3058,2
688130,晶华微,2022-07-29,0.3,0.12,1,9.2054,1
688152,麒麟信安,2022-10-28,0.3,0.1,1,8.3319,1
688159,有方科技,2020-01-23,0.3,0.06,2,4.1266,1
688361,中科飞测,2023-05-19,0.3,0.14,1,16.9839,1
688362,甬矽电子,2022-11-16,0.3,0.11,1,10.0908,1
688429,时创能源,2023-06-29,0.3,0.13,1,7.0093,1
688458,美芯晟,2023-05-22,0.3,0.13,1,13.7648,1
688496,清越科技,2022-12-28,0.3,0.1,1,7.3496,1
688500,慧辰股份,2020-07-16,0.3,0.06,1,5.604,1
688536,思瑞浦,2020-09-21,0.3,0.05,3,42.9921,3
688562,航天软件,2023-05-24,0.3,0.15,1,11.7277,1
688605,先锋精科,2024-12-12,0.3,0.33,1,5.1222,1
688638,誉辰智能,2023-07-12,0.3,0.17,1,7.5451,1
000622,恒立退,1996-11-07,0.2,0.01,1,0.0,0
002785,万里石,2015-12-23,0.2,0.02,4,4.8565,2
002848,*ST高斯,2017-02-13,0.2,0.02,1,2.1764,1
300431,暴风退,2015-03-24,0.2,0.03,2,1.6641,1
300846,首都在线,2020-07-01,0.2,0.03,1,11.6339,3
301571,国科天成,2024-08-21,0.2,0.2,1,4.4094,1
600225,退市卓朗,2000-01-27,0.2,0.01,1,16.6401,1
600242,*ST中昌,2000-12-07,0.2,0.01,1,5.7686,1
600385,退市金泰,2001-07-23,0.2,0.01,1,0.0,0
600653,申华控股,1990-12-19,0.2,0.0,1,5.0688,1
688023,安恒信息,2019-11-05,0.2,0.04,2,22.6259,2
688153,唯捷创芯,2022-04-12,0.2,0.05,1,25.0251,1
688172,燕东微,2022-12-16,0.2,0.07,1,77.6159,2
688488,艾迪药业,2020-07-20,0.2,0.05,1,7.6407,1
688549,中巨芯,2023-09-08,0.2,0.1,2,18.0675,1
688629,华丰科技,2023-06-27,0.2,0.09,1,5.7148,1
688651,盛邦安全,2023-07-26,0.2,0.11,1,6.723,1
