成交时间,股票代码,股票简称,成交价格,成交量,成交额,大单性质,涨跌幅,涨跌额
2025-08-12 14:56:53,301251,威尔高,57.52,9300,53.13,卖盘,3.29%,1.89
2025-08-12 14:56:53,300100,双林股份,46.52,30600,142.37,买盘,-0.79%,-0.37
2025-08-12 14:56:53,969,安泰科技,13.39,102067,136.67,买盘,-0.96%,-0.13
2025-08-12 14:56:53,300772,运达股份,14.37,70400,101.16,买盘,0.35%,0.05
2025-08-12 14:56:53,2277,友阿股份,6.17,253800,156.85,卖盘,0.82%,0.05
2025-08-12 14:56:53,2335,科华数据,44.5,40000,178.14,买盘,0.77%,0.34
2025-08-12 14:56:53,300033,同花顺,318.05,3300,104.95,卖盘,3.39%,10.79
2025-08-12 14:56:53,300308,中际旭创,225.68,2900,65.46,卖盘,5.09%,11.49
2025-08-12 14:56:53,300308,中际旭创,225.68,3000,67.73,卖盘,5.09%,11.49
2025-08-12 14:56:53,300333,兆日科技,15.08,70000,105.49,卖盘,2.38%,0.36
2025-08-12 14:56:53,300322,硕贝德,28.16,20000,56.3,卖盘,3.64%,1.03
2025-08-12 14:56:53,300085,银之杰,44.1,19400,85.53,卖盘,4.33%,1.91
2025-08-12 14:56:53,2281,光迅科技,52.0,20000,103.99,买盘,2.26%,1.18
2025-08-12 14:56:53,603777,来伊份,13.87,98500,136.52,买盘,-2.46%,-0.34
2025-08-12 14:56:53,600392,盛和资源,21.61,80250,173.26,卖盘,-5.09%,-1.1
2025-08-12 14:56:53,603777,来伊份,13.87,95700,132.86,卖盘,-2.46%,-0.34
2025-08-12 14:56:53,600826,兰生股份,11.24,132319,148.45,买盘,1.35%,0.15
2025-08-12 14:56:53,600418,江淮汽车,47.0,31800,149.34,卖盘,-1.24%,-0.58
2025-08-12 14:56:52,688330,宏力达,27.65,21182,58.57,买盘,-0.32%,-0.09
2025-08-12 14:56:52,300779,惠城环保,193.0,8000,154.4,买盘,0.80%,1.55
2025-08-12 14:56:52,2263,大东南,3.51,257000,90.21,买盘,-1.13%,-0.04
2025-08-12 14:56:52,301629,矽电股份,159.0,4300,68.37,买盘,1.81%,2.87
2025-08-12 14:56:52,300608,思特奇,14.05,78100,109.78,买盘,-5.26%,-0.74
2025-08-12 14:56:52,300541,先进数通,16.05,50000,80.25,买盘,0.31%,0.05
2025-08-12 14:56:52,301293,三博脑科,60.18,16900,101.74,买盘,4.83%,2.9
2025-08-12 14:56:52,300759,康龙化成,28.96,31300,90.58,卖盘,-0.17%,-0.05
2025-08-12 14:56:52,301487,盟固利,22.24,29800,66.28,买盘,-0.67%,-0.15
2025-08-12 14:56:52,300913,兆龙互连,50.83,18700,95.04,卖盘,-0.57%,-0.29
2025-08-12 14:56:52,300475,香农芯创,37.0,43500,160.93,买盘,3.96%,1.47
2025-08-12 14:56:52,300299,富春股份,7.38,78100,57.64,买盘,-1.47%,-0.11
2025-08-12 14:56:52,300750,宁德时代,263.25,3700,97.38,卖盘,-0.16%,-0.41
2025-08-12 14:56:52,301120,新特电气,14.75,35700,52.62,卖盘,4.54%,0.67
2025-08-12 14:56:52,301505,苏州规划,25.95,51200,132.17,卖盘,1.01%,0.26
2025-08-12 14:56:52,300068,南都电源,16.03,70600,113.22,买盘,-1.42%,-0.23
2025-08-12 14:56:52,2261,拓维信息,31.75,49500,157.16,买盘,0.89%,0.28
2025-08-12 14:56:52,300624,万兴科技,79.3,36503,289.62,卖盘,-1.01%,-0.8
2025-08-12 14:56:52,2281,光迅科技,52.0,31600,164.31,买盘,2.26%,1.18
2025-08-12 14:56:52,300750,宁德时代,263.25,6800,178.98,卖盘,-0.16%,-0.41
2025-08-12 14:56:52,300458,全志科技,41.08,28539,117.26,买盘,2.57%,1.06
2025-08-12 14:56:52,2263,大东南,3.51,309800,108.74,买盘,-1.13%,-0.04
2025-08-12 14:56:52,301293,三博脑科,60.18,10000,60.18,卖盘,4.83%,2.9
2025-08-12 14:56:52,300502,新易盛,204.9,3000,61.47,买盘,6.23%,12.76
2025-08-12 14:56:52,300043,星辉娱乐,4.56,140000,63.98,买盘,-1.72%,-0.08
2025-08-12 14:56:52,688103,国力股份,63.97,50000,319.92,买盘,2.50%,1.6
2025-08-12 14:56:52,600010,包钢股份,2.51,300000,75.6,买盘,-2.33%,-0.06
2025-08-12 14:56:52,601519,大智慧,14.29,99600,142.03,卖盘,1.56%,0.22
2025-08-12 14:56:52,601989,中国重工,5.1,212600,108.64,买盘,1.80%,0.09
2025-08-12 14:56:52,600143,金发科技,14.79,70000,103.53,买盘,-1.20%,-0.18
2025-08-12 14:56:52,688041,海光信息,138.8,9436,130.97,买盘,2.13%,2.95
2025-08-12 14:56:52,600203,福日电子,17.34,479000,830.43,买盘,10.03%,1.74
2025-08-12 14:56:51,300775,三角防务,27.6,20000,55.2,买盘,-0.40%,-0.11
2025-08-12 14:56:51,300657,弘信电子,30.95,17700,54.75,卖盘,5.52%,1.71
2025-08-12 14:56:51,300059,东方财富,23.99,29500,70.77,买盘,0.80%,0.19
2025-08-12 14:56:51,856,冀东装备,12.42,88100,109.42,买盘,3.93%,0.49
2025-08-12 14:56:51,300033,同花顺,318.05,2400,76.34,买盘,3.39%,10.79
2025-08-12 14:56:51,300803,指南针,92.94,12600,117.03,卖盘,1.83%,1.7
2025-08-12 14:56:51,300591,万里马,13.02,68900,89.5,卖盘,-5.58%,-0.73
2025-08-12 14:56:51,2821,凯莱英,101.21,12100,122.69,买盘,1.39%,1.41
2025-08-12 14:56:51,627,*ST天茂,1.56,300000,47.1,买盘,2.63%,0.04
2025-08-12 14:56:51,300476,胜宏科技,216.88,7900,171.12,买盘,7.13%,15.46
2025-08-12 14:56:51,300591,万里马,13.02,299700,389.59,卖盘,-5.58%,-0.73
2025-08-12 14:56:51,300047,天源迪科,17.48,37300,65.16,买盘,1.39%,0.24
2025-08-12 14:56:51,300821,东岳硅材,10.82,60600,65.63,买盘,-4.92%,-0.53
2025-08-12 14:56:51,300200,高盟新材,10.97,110100,120.78,买盘,3.49%,0.38
2025-08-12 14:56:51,2261,拓维信息,31.75,55300,175.58,买盘,0.89%,0.28
2025-08-12 14:56:51,300875,捷强装备,60.42,9600,58.0,卖盘,-6.85%,-4.14
2025-08-12 14:56:51,688327,云从科技,16.66,32545,54.19,卖盘,-0.71%,-0.12
2025-08-12 14:56:51,688778,厦钨新能,51.2,14418,73.75,买盘,-1.25%,-0.64
2025-08-12 14:56:51,688585,上纬新材,85.0,11027,93.52,卖盘,-4.19%,-3.56
2025-08-12 14:56:51,600733,北汽蓝谷,8.85,200100,177.29,买盘,-1.45%,-0.13
2025-08-12 14:56:50,300993,玉马科技,18.39,51900,95.29,买盘,-3.67%,-0.67
2025-08-12 14:56:50,300572,安车检测,26.52,21700,57.46,卖盘,-1.56%,-0.41
2025-08-12 14:56:50,300895,铜牛信息,47.3,40700,192.5,买盘,0.25%,0.12
2025-08-12 14:56:50,627,*ST天茂,1.56,250000,39.0,卖盘,2.63%,0.04
2025-08-12 14:56:50,3019,宸展光电,32.96,43800,144.41,买盘,7.78%,2.57
2025-08-12 14:56:50,300847,中船汉光,20.63,30000,61.9,买盘,0.88%,0.18
2025-08-12 14:56:50,300333,兆日科技,15.08,45100,68.01,买盘,2.38%,0.36
2025-08-12 14:56:50,300684,中石科技,33.78,18896,63.87,卖盘,3.18%,1.07
2025-08-12 14:56:50,627,*ST天茂,1.56,430000,67.51,买盘,2.63%,0.04
2025-08-12 14:56:50,2783,凯龙股份,10.4,143000,148.37,买盘,-1.14%,-0.12
2025-08-12 14:56:50,300803,指南针,92.94,80600,749.41,买盘,1.83%,1.7
2025-08-12 14:56:50,688660,电气风电,19.05,55683,106.14,卖盘,-2.11%,-0.4
2025-08-12 14:56:50,600221,海航控股,1.52,314700,48.15,买盘,-0.65%,-0.01
2025-08-12 14:56:50,603259,药明康德,91.5,18200,166.17,买盘,0.30%,0.27
2025-08-12 14:56:50,603612,索通发展,23.25,69100,160.68,卖盘,-3.49%,-0.81
2025-08-12 14:56:50,603716,塞力医疗,29.18,34500,100.72,买盘,-3.89%,-1.13
2025-08-12 14:56:50,601236,红塔证券,9.05,111900,101.27,买盘,0.22%,0.02
2025-08-12 14:56:50,600036,招商银行,44.0,53000,233.22,卖盘,-0.23%,-0.1
2025-08-12 14:56:49,300382,斯莱克,14.8,39600,58.57,买盘,-0.87%,-0.13
2025-08-12 14:56:49,1389,广合科技,66.25,17900,118.14,买盘,0.47%,0.31
2025-08-12 14:56:49,2624,完美世界,14.98,311200,465.66,买盘,-1.51%,-0.23
2025-08-12 14:56:49,300654,世纪天鸿,11.85,129000,153.12,买盘,-0.25%,-0.03
2025-08-12 14:56:49,300672,国科微,93.61,9400,88.06,卖盘,0.53%,0.49
2025-08-12 14:56:49,300502,新易盛,204.9,3000,61.46,卖盘,6.23%,12.76
2025-08-12 14:56:49,300498,温氏股份,17.51,288500,504.88,卖盘,-0.68%,-0.12
2025-08-12 14:56:49,300311,ST任子行,5.18,132000,68.38,买盘,-0.58%,-0.03
2025-08-12 14:56:49,2518,科士达,27.14,40000,108.56,卖盘,6.35%,1.72
2025-08-12 14:56:49,301595,太力科技,40.27,15458,62.2,买盘,1.13%,0.46
2025-08-12 14:56:49,2915,中欣氟材,28.36,75100,212.89,卖盘,-1.63%,-0.46
2025-08-12 14:56:49,300100,双林股份,46.52,19644,91.36,卖盘,-0.79%,-0.37
2025-08-12 14:56:49,300679,电连技术,47.48,20000,94.94,买盘,0.28%,0.13
2025-08-12 14:56:49,300803,指南针,92.94,8700,80.89,买盘,1.83%,1.7
2025-08-12 14:56:49,554,泰山石油,7.04,231800,162.96,买盘,1.15%,0.08
2025-08-12 14:56:49,300059,东方财富,23.99,24900,59.71,卖盘,0.80%,0.19
2025-08-12 14:56:49,617,中油资本,8.52,194700,165.88,卖盘,1.07%,0.09
2025-08-12 14:56:49,2246,北化股份,19.18,176600,338.49,卖盘,-2.14%,-0.41
2025-08-12 14:56:49,2439,启明星辰,16.46,61700,101.53,买盘,0.06%,0.01
2025-08-12 14:56:49,688261,东微半导,59.39,9800,58.25,买盘,-1.46%,-0.87
2025-08-12 14:56:49,600489,中金黄金,14.57,119754,174.48,买盘,-0.34%,-0.05
2025-08-12 14:56:49,688128,中国电研,27.94,33945,95.01,买盘,-0.57%,-0.16
2025-08-12 14:56:49,600353,旭光电子,15.5,107800,168.6,买盘,6.24%,0.97
2025-08-12 14:56:49,600150,中国船舶,38.5,31900,123.97,买盘,1.64%,0.63
2025-08-12 14:56:49,603767,中马传动,31.9,89800,287.64,卖盘,5.70%,1.82
2025-08-12 14:56:48,300012,华测检测,12.3,63600,78.3,买盘,-0.81%,-0.1
2025-08-12 14:56:48,300189,神农种业,4.9,156300,76.74,买盘,-1.61%,-0.08
2025-08-12 14:56:48,300351,永贵电器,17.61,50200,88.3,买盘,1.32%,0.23
2025-08-12 14:56:48,300595,欧普康视,19.11,31840,60.85,买盘,1.27%,0.24
2025-08-12 14:56:48,300224,正海磁材,17.67,28600,50.48,买盘,-1.94%,-0.34
2025-08-12 14:56:48,300373,扬杰科技,57.52,10000,57.58,买盘,-0.28%,-0.16
2025-08-12 14:56:48,300762,上海瀚讯,26.31,30300,79.66,卖盘,-1.90%,-0.5
2025-08-12 14:56:48,300308,中际旭创,225.68,3500,79.03,卖盘,5.09%,11.49
2025-08-12 14:56:48,300803,指南针,92.94,5400,50.16,卖盘,1.83%,1.7
2025-08-12 14:56:48,300803,指南针,92.94,8000,74.38,买盘,1.83%,1.7
2025-08-12 14:56:48,300059,东方财富,23.99,22600,54.19,卖盘,0.80%,0.19
2025-08-12 14:56:48,2738,中矿资源,41.76,42100,175.81,买盘,-2.04%,-0.85
2025-08-12 14:56:48,300085,银之杰,44.1,32900,145.12,买盘,4.33%,1.91
2025-08-12 14:56:48,300059,东方财富,23.99,21700,52.06,买盘,0.80%,0.19
2025-08-12 14:56:48,2235,安妮股份,8.2,158900,130.3,买盘,1.74%,0.14
2025-08-12 14:56:48,300672,国科微,93.61,5900,55.31,卖盘,0.53%,0.49
2025-08-12 14:56:48,300773,拉卡拉,28.05,17900,50.21,买盘,4.70%,1.32
2025-08-12 14:56:48,300803,指南针,92.94,24575,228.42,买盘,1.83%,1.7
2025-08-12 14:56:48,300386,飞天诚信,19.63,131400,258.01,卖盘,1.19%,0.23
2025-08-12 14:56:48,300790,宇瞳光学,25.85,42600,109.99,卖盘,5.99%,1.55
2025-08-12 14:56:48,300251,光线传媒,19.59,32107,62.87,卖盘,-1.06%,-0.21
2025-08-12 14:56:48,300274,阳光电源,88.1,8000,70.47,卖盘,4.24%,3.73
2025-08-12 14:56:48,300770,新媒股份,40.4,12700,51.18,卖盘,-0.52%,-0.21
2025-08-12 14:56:48,688116,天奈科技,43.01,14341,61.68,卖盘,-0.09%,-0.04
2025-08-12 14:56:48,601881,中国银河,17.48,74700,130.58,买盘,0.46%,0.08
2025-08-12 14:56:48,688025,杰普特,115.9,6000,69.53,买盘,0.43%,0.5
2025-08-12 14:56:48,601138,工业富联,39.71,500000,1974.84,买盘,9.24%,3.67
2025-08-12 14:56:48,688041,海光信息,138.8,5236,72.67,买盘,2.13%,2.95
2025-08-12 14:56:47,301191,菲菱科思,94.38,5800,54.72,买盘,3.35%,3.16
2025-08-12 14:56:47,300144,宋城演艺,8.53,75000,64.05,买盘,-0.12%,-0.01
2025-08-12 14:56:47,2881,美格智能,49.3,22697,111.89,买盘,-0.42%,-0.21
2025-08-12 14:56:47,300337,银邦股份,11.19,76200,85.19,买盘,0.09%,0.01
2025-08-12 14:56:47,300548,长芯博创,92.58,15300,141.63,卖盘,0.92%,0.85
2025-08-12 14:56:47,2027,分众传媒,8.15,161500,131.46,买盘,-0.49%,-0.04
2025-08-12 14:56:47,300054,鼎龙股份,28.89,68600,198.19,买盘,1.69%,0.49
2025-08-12 14:56:47,100,TCL科技,4.47,227400,101.42,买盘,-0.45%,-0.02
2025-08-12 14:56:47,300748,金力永磁,27.3,25800,70.43,买盘,-3.05%,-0.83
2025-08-12 14:56:47,300130,新国都,29.9,26500,79.21,卖盘,1.60%,0.48
2025-08-12 14:56:47,777,中核科技,21.41,52900,113.21,买盘,0.14%,0.03
2025-08-12 14:56:47,300785,值得买,34.3,19400,66.59,卖盘,-0.67%,-0.23
2025-08-12 14:56:47,688076,ST诺泰,46.09,13495,62.12,买盘,-1.12%,-0.51
2025-08-12 14:56:47,600826,兰生股份,11.24,141100,157.7,卖盘,1.35%,0.15
2025-08-12 14:56:47,688729,屹唐股份,23.14,64606,149.41,卖盘,-0.39%,-0.09
2025-08-12 14:56:47,688981,中芯国际,88.52,6589,58.44,买盘,1.79%,1.59
2025-08-12 14:56:46,300198,ST纳川,2.39,231000,55.21,买盘,-0.42%,-0.01
2025-08-12 14:56:46,300322,硕贝德,28.16,28500,80.35,买盘,3.64%,1.03
2025-08-12 14:56:46,300684,中石科技,33.78,40000,135.22,卖盘,3.18%,1.07
2025-08-12 14:56:46,300677,英科医疗,36.32,47130,171.18,买盘,-0.60%,-0.22
2025-08-12 14:56:46,300602,飞荣达,29.75,20000,59.6,买盘,5.38%,1.6
2025-08-12 14:56:46,300308,中际旭创,225.68,3000,67.75,卖盘,5.09%,11.49
2025-08-12 14:56:46,2669,康达新材,14.27,94100,134.37,买盘,1.71%,0.24
2025-08-12 14:56:46,657,中钨高新,16.59,180000,299.18,买盘,-0.18%,-0.03
2025-08-12 14:56:46,2229,鸿博股份,19.3,74000,142.82,买盘,1.90%,0.37
2025-08-12 14:56:46,300766,每日互动,40.88,13100,53.57,买盘,8.49%,3.47
2025-08-12 14:56:46,2401,中远海科,20.33,105480,214.76,卖盘,4.52%,0.92
2025-08-12 14:56:46,301357,北方长龙,154.56,3900,60.45,卖盘,-2.42%,-3.75
2025-08-12 14:56:46,300059,东方财富,23.99,150000,359.85,买盘,0.80%,0.19
2025-08-12 14:56:46,300677,英科医疗,36.32,14700,53.42,买盘,-0.60%,-0.22
2025-08-12 14:56:46,300548,长芯博创,92.58,7200,66.63,卖盘,0.92%,0.85
2025-08-12 14:56:46,688521,芯原股份,107.93,30000,323.93,买盘,9.24%,9.97
2025-08-12 14:56:46,688981,中芯国际,88.52,6559,58.18,卖盘,1.79%,1.59
2025-08-12 14:56:46,601696,中银证券,15.34,168600,258.11,卖盘,2.81%,0.43
2025-08-12 14:56:46,600050,中国联通,5.39,287300,154.57,卖盘,0.56%,0.03
2025-08-12 14:56:46,601669,中国电建,6.28,1000000,629.0,买盘,-1.72%,-0.11
2025-08-12 14:56:46,603811,诚意药业,15.65,149400,233.08,卖盘,-2.06%,-0.32
2025-08-12 14:56:46,600879,航天电子,11.27,148500,167.36,买盘,-3.51%,-0.4
2025-08-12 14:56:45,688576,西山科技,74.63,9363,69.83,卖盘,1.75%,1.3
2025-08-12 14:56:45,301171,易点天下,31.13,18600,57.88,买盘,-0.22%,-0.07
2025-08-12 14:56:45,300679,电连技术,47.48,15500,73.56,卖盘,0.28%,0.13
2025-08-12 14:56:45,977,浪潮信息,56.25,18400,103.5,买盘,3.61%,2.03
2025-08-12 14:56:45,300115,长盈精密,25.15,29300,73.69,买盘,0.28%,0.07
2025-08-12 14:56:45,901,航天科技,19.15,70000,134.18,买盘,2.68%,0.51
2025-08-12 14:56:45,300068,南都电源,16.03,50600,81.06,买盘,-1.42%,-0.23
2025-08-12 14:56:45,300613,富瀚微,53.63,10000,53.63,买盘,4.38%,2.35
2025-08-12 14:56:45,2182,宝武镁业,12.7,97400,123.6,卖盘,0.71%,0.09
2025-08-12 14:56:45,2272,川润股份,13.95,80812,112.51,卖盘,2.65%,0.37
2025-08-12 14:56:45,792,盐湖股份,19.43,64300,124.87,卖盘,-2.17%,-0.42
2025-08-12 14:56:45,300267,尔康制药,4.05,170000,68.85,卖盘,-2.88%,-0.12
2025-08-12 14:56:45,300059,东方财富,23.99,23800,57.07,卖盘,0.80%,0.19
2025-08-12 14:56:45,3040,楚天龙,27.56,64000,176.64,买盘,3.42%,0.94
2025-08-12 14:56:45,300353,东土科技,22.22,58500,129.87,卖盘,-0.76%,-0.17
2025-08-12 14:56:45,300260,新莱应材,35.89,14000,50.25,卖盘,3.16%,1.13
2025-08-12 14:56:45,688166,博瑞医药,113.55,10000,113.56,卖盘,-2.52%,-2.87
2025-08-12 14:56:45,688981,中芯国际,88.52,43691,387.53,买盘,1.79%,1.59
2025-08-12 14:56:45,600567,山鹰国际,1.89,251800,47.59,卖盘,-0.53%,-0.01
2025-08-12 14:56:45,688498,源杰科技,270.03,2000,54.01,卖盘,10.71%,28.93
2025-08-12 14:56:45,601606,长城军工,61.65,262500,1645.32,卖盘,8.03%,4.95
2025-08-12 14:56:45,601606,长城军工,61.65,262600,1648.6,卖盘,8.03%,4.95
2025-08-12 14:56:44,688656,浩欧博,114.32,10000,114.01,卖盘,0.79%,0.9
2025-08-12 14:56:44,300039,上海凯宝,6.68,86400,57.72,买盘,-0.89%,-0.06
2025-08-12 14:56:44,300903,科翔股份,12.42,47700,59.2,卖盘,-1.11%,-0.14
2025-08-12 14:56:44,301345,涛涛车业,171.6,4300,73.69,买盘,4.00%,6.86
2025-08-12 14:56:44,627,*ST天茂,1.56,200000,31.2,卖盘,2.63%,0.04
2025-08-12 14:56:44,300180,华峰超纤,8.73,99000,86.43,买盘,3.68%,0.32
2025-08-12 14:56:44,300624,万兴科技,79.3,6503,51.62,卖盘,-1.01%,-0.8
2025-08-12 14:56:44,2331,皖通科技,9.26,110400,102.74,买盘,-0.43%,-0.04
2025-08-12 14:56:44,300017,网宿科技,11.48,150000,172.2,买盘,2.04%,0.23
2025-08-12 14:56:44,300399,天利科技,36.5,26100,95.09,卖盘,8.47%,3.09
2025-08-12 14:56:44,2833,弘亚数控,17.8,167100,296.61,买盘,6.65%,1.18
2025-08-12 14:56:44,300766,每日互动,40.88,56900,232.66,卖盘,8.49%,3.47
2025-08-12 14:56:44,300502,新易盛,204.9,5200,106.55,买盘,6.23%,12.76
2025-08-12 14:56:44,300015,爱尔眼科,12.92,60000,77.52,买盘,-0.46%,-0.06
2025-08-12 14:56:44,300476,胜宏科技,216.88,5400,116.95,卖盘,7.13%,15.46
2025-08-12 14:56:44,627,*ST天茂,1.56,230800,36.0,卖盘,2.63%,0.04
2025-08-12 14:56:44,301678,新恒汇,88.69,7235,64.18,买盘,1.09%,0.97
2025-08-12 14:56:44,300657,弘信电子,30.95,28800,89.08,卖盘,5.52%,1.71
2025-08-12 14:56:44,300793,佳禾智能,18.75,40000,75.0,卖盘,0.05%,0.01
2025-08-12 14:56:44,2281,光迅科技,52.0,20000,104.0,买盘,2.26%,1.18
2025-08-12 14:56:44,300368,汇金股份,17.63,36300,64.11,买盘,7.24%,1.28
2025-08-12 14:56:44,688778,厦钨新能,51.2,25000,127.69,买盘,-1.25%,-0.64
2025-08-12 14:56:44,688630,芯碁微装,138.0,3749,51.56,卖盘,-3.56%,-4.92
2025-08-12 14:56:44,603339,四方科技,13.43,79100,106.39,买盘,1.44%,0.19
2025-08-12 14:56:44,601899,紫金矿业,20.3,86500,175.77,买盘,0.25%,0.05
2025-08-12 14:56:44,688223,晶科能源,5.35,100000,53.6,卖盘,-2.02%,-0.11
2025-08-12 14:56:44,601162,天风证券,5.01,262400,131.46,买盘,0.20%,0.01
2025-08-12 14:56:44,600150,中国船舶,38.5,83400,324.09,买盘,1.64%,0.63
2025-08-12 14:56:44,603920,世运电路,33.63,48800,164.07,卖盘,-0.80%,-0.27
2025-08-12 14:56:44,600642,申能股份,8.16,200900,163.93,卖盘,-0.24%,-0.02
2025-08-12 14:56:44,600642,申能股份,8.16,250000,204.0,卖盘,-0.24%,-0.02
2025-08-12 14:56:44,688041,海光信息,138.8,4036,56.0,买盘,2.13%,2.95
2025-08-12 14:56:43,559,万向钱潮,7.8,200000,155.8,卖盘,0.13%,0.01
2025-08-12 14:56:43,300727,润禾材料,32.8,39400,129.16,买盘,-0.67%,-0.22
2025-08-12 14:56:43,2685,华东重机,8.06,170300,137.09,买盘,-0.49%,-0.04
2025-08-12 14:56:43,300418,昆仑万维,36.3,60300,218.93,卖盘,3.74%,1.36
2025-08-12 14:56:43,300263,隆华科技,8.45,81700,69.12,卖盘,-2.65%,-0.22
2025-08-12 14:56:43,301208,中亦科技,49.0,29000,142.1,买盘,-0.04%,-0.02
2025-08-12 14:56:43,301260,格力博,23.19,30000,69.59,买盘,0.52%,0.12
2025-08-12 14:56:43,300575,中旗股份,6.87,104400,71.88,买盘,-0.87%,-0.06
2025-08-12 14:56:43,300174,元力股份,15.52,80700,125.26,买盘,-0.58%,-0.09
2025-08-12 14:56:43,300015,爱尔眼科,12.92,121200,156.47,卖盘,-0.46%,-0.06
2025-08-12 14:56:43,300031,宝通科技,26.56,23300,61.85,卖盘,-3.17%,-0.84
2025-08-12 14:56:43,300263,隆华科技,8.45,147300,124.61,买盘,-2.65%,-0.22
2025-08-12 14:56:43,301611,珂玛科技,55.82,9900,55.28,卖盘,3.22%,1.8
2025-08-12 14:56:43,300274,阳光电源,88.1,6000,52.85,买盘,4.24%,3.73
2025-08-12 14:56:43,300059,东方财富,23.99,21000,50.38,买盘,0.80%,0.19
2025-08-12 14:56:43,300289,利德曼,10.8,60000,66.0,买盘,1.89%,0.2
2025-08-12 14:56:43,688256,寒武纪,848.88,700,59.42,卖盘,20.00%,169.78
2025-08-12 14:56:43,688117,圣诺生物,40.05,25420,101.67,买盘,0.28%,0.11
2025-08-12 14:56:43,688049,炬芯科技,51.57,10955,56.51,卖盘,3.89%,2.01
2025-08-12 14:56:43,600196,复星医药,27.7,63300,175.28,买盘,3.36%,0.93
2025-08-12 14:56:43,603733,仙鹤股份,25.35,40000,101.36,买盘,0.40%,0.1
2025-08-12 14:56:43,688169,石头科技,181.38,2994,54.43,买盘,1.84%,3.34
2025-08-12 14:56:42,301220,亚香股份,47.65,18900,90.03,卖盘,-2.26%,-1.07
2025-08-12 14:56:42,702,正虹科技,8.16,197200,161.14,卖盘,-0.37%,-0.03
2025-08-12 14:56:42,300168,万达信息,7.94,191000,151.62,卖盘,-1.98%,-0.16
2025-08-12 14:56:42,300373,扬杰科技,57.52,12600,72.54,买盘,-0.28%,-0.16
2025-08-12 14:56:42,300184,力源信息,10.49,54500,57.22,买盘,2.84%,0.3
2025-08-12 14:56:42,777,中核科技,21.41,81000,173.29,买盘,0.14%,0.03
2025-08-12 14:56:42,300688,创业黑马,35.18,30900,108.74,卖盘,-1.76%,-0.62
2025-08-12 14:56:42,300688,创业黑马,35.18,15300,53.83,买盘,-1.76%,-0.62
2025-08-12 14:56:42,301488,豪恩汽电,77.27,9500,73.47,买盘,3.16%,2.44
2025-08-12 14:56:42,2131,利欧股份,3.97,228600,90.75,买盘,-1.24%,-0.05
2025-08-12 14:56:42,300115,长盈精密,25.15,20000,50.28,卖盘,0.28%,0.07
2025-08-12 14:56:42,300059,东方财富,23.99,62200,149.16,卖盘,0.80%,0.19
2025-08-12 14:56:42,300502,新易盛,204.9,4100,84.01,卖盘,6.23%,12.76
2025-08-12 14:56:42,21,深科技,19.4,86400,167.58,卖盘,2.38%,0.46
2025-08-12 14:56:42,601606,长城军工,61.65,50300,315.78,卖盘,8.03%,4.95
2025-08-12 14:56:42,600967,内蒙一机,26.24,58555,153.53,卖盘,2.42%,0.64
2025-08-12 14:56:42,600050,中国联通,5.39,342300,184.5,买盘,0.56%,0.03
2025-08-12 14:56:42,603033,三维股份,12.8,200000,256.39,买盘,6.22%,0.8
2025-08-12 14:56:42,600733,北汽蓝谷,8.85,200100,177.29,买盘,-1.45%,-0.13
2025-08-12 14:56:42,600733,北汽蓝谷,8.85,138000,122.27,买盘,-1.45%,-0.13
2025-08-12 14:56:41,300236,上海新阳,47.05,29700,139.57,卖盘,7.00%,3.3
2025-08-12 14:56:41,2501,利源股份,2.24,223800,50.13,卖盘,9.80%,0.22
2025-08-12 14:56:41,300570,太辰光,126.6,4300,54.52,买盘,3.79%,4.8
2025-08-12 14:56:41,2229,鸿博股份,19.3,100000,192.99,买盘,1.90%,0.37
2025-08-12 14:56:41,300991,创益通,34.17,23600,80.55,买盘,2.83%,0.97
2025-08-12 14:56:41,2706,良信股份,10.8,96403,103.83,卖盘,-4.59%,-0.5
2025-08-12 14:56:41,300427,红相股份,6.92,202600,140.2,卖盘,-1.28%,-0.09
2025-08-12 14:56:41,300502,新易盛,204.9,6200,127.04,卖盘,6.23%,12.76
2025-08-12 14:56:41,300339,润和软件,53.28,10000,53.29,卖盘,-0.13%,-0.07
2025-08-12 14:56:41,300017,网宿科技,11.48,43800,50.24,买盘,2.04%,0.23
2025-08-12 14:56:41,301161,唯万密封,38.87,17200,66.91,买盘,0.03%,0.01
2025-08-12 14:56:41,688678,福立旺,25.03,28471,71.11,买盘,-3.17%,-0.79
2025-08-12 14:56:41,688129,东来技术,27.21,30450,82.85,卖盘,-2.79%,-0.76
2025-08-12 14:56:40,302132,中航成飞,85.62,8000,68.48,卖盘,0.58%,0.49
2025-08-12 14:56:40,300717,华信新材,24.51,27600,66.91,买盘,-4.59%,-1.13
2025-08-12 14:56:40,300781,因赛集团,42.4,12800,54.25,卖盘,-1.97%,-0.83
2025-08-12 14:56:40,300059,东方财富,23.99,28800,69.06,买盘,0.80%,0.19
2025-08-12 14:56:40,300059,东方财富,23.99,128300,307.66,买盘,0.80%,0.19
2025-08-12 14:56:40,300059,东方财富,23.99,160800,385.6,买盘,0.80%,0.19
2025-08-12 14:56:40,300059,东方财富,23.99,83400,199.99,买盘,0.80%,0.19
2025-08-12 14:56:40,300289,利德曼,10.8,57400,63.14,买盘,1.89%,0.2
2025-08-12 14:56:40,300045,华力创通,20.94,28700,60.1,卖盘,-5.84%,-1.22
